Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00089	unclassified	49.9336060799	1.022699871	40.7038704695	6.4861256244	0.9232374564	9.1930610734	39.4198406577	48.1941762023	0.586746078	1.7753812374	2.0192165424	0.3255952798	7.2140470582	2.675268715	18.8817602945	4.0796659478	5.4361749544	5.3046405681	17.9447754852	1.5706439944	5.0202070035	24.1094350273	1.5507752799	0	0	0.1212955991	0	2.8700120113	2.1698303825	13.9673334534	26.7368997261	18.9823064999	15.2063557525	14.7217094223	13.4279690329	0	0	105.8638090969	3.9529324425	1.7811402454	0.9294567807	3.9866333453	1.3348607904	3.7024813868	3.6430655383	15.9288388906	6.6256111026	7.26471221	0.154982456	0.3375726137	2.5008186447	1.2250097168	9.9585018893	5.9889604259	1.7177760482	5.8608745204	0.5849671377	0.9680810211	3.2308190283	0.956873705	6.190969688	6.7684755393	1.9495183303	8.5123047608	1.1304416695	9.8052296256	2.0496345853	2.3408247884	2.6392359023	3.6444838945	2.6860148619	5.147400809	13.3545869462	2.1842392016	2.7097108381	23.2445468823	1.0116450272	0.8356249458	34.0153738973	0.8056093033	17.5503155588	29.6733629134	21.2468148268	18.4233824262	41.6986697762	32.7244034556	6.602283384	16.8704388985	3.5427851771	0.3348151165	1224.3607383692	5.4538150668	115.5115971479	5.407929223	7.2327820674	18.2755691831	10.2855956056	35.4758186944	0.6079125453	0.6534174059	1.2717216023	5.3344950877	8.9812628008	18.8186604825	8.1405991396	3.6435074743	7.5512783694	21.8458035469	8.6531525109	10.3119297616	51.1129116778	6.7686127714	2.8511798039	5.6005796319	0	11.0009140748	77.6449469018	13.406672011	28.5130522978	92.2253911861	128.7100047584	13.8457186762	4.8037920449	36.0698468781	1.3640238507	1.9779093486	2.769822847	27.403032124	0	43.0873675924	0.6715386954	5.2243311147	25.1323319109	0.7146539036	35.5811728645	1.5020275153	55.4407126886	5.1673664531	0.561650164	4.7798467449	0.7032166158	8.0695334464	7.5219950655	1.0911158368	23.0521477613	1.0739783365	12.0825845107	11.8955826118	5.5740707973	1.1167482008	4.9161805203	1.8208242742	23.193462026	1.0956382291	0.3505248514	7.9421670242	10.5880738974	7.5475990432	15.3167781755	177.9077162036	7.5654737538	18.1897221162	4.7831880755	4.0108121526	5.2319550857	10.6462450812	2.6219380907	20.6147317091	12.6122011688	18.8690532447	26.1535057315	3.3388019034	3.0877867255	8.4501491165	11.8338396851	4.885446169	8.089728668	19.3684687812	2.7759734128	36.3578952294	3.3947439344	9.7153913886
M00090	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6972429519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9445599587	0	1.6983996143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2782.6736694706	0	286.9155618856	0	0	39.5604369142	0	51.4926457493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8966054017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00091	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8831993366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3287.0682922622	0	319.1924300671	0	0	69.4021701613	0	88.6288379163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00092	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2683896987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2180.6698662058	0	199.9359921093	0	0	33.0435671706	0	48.4933981053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00093	unclassified	4.1063928939	3.3892438865	2.5094646083	4.080871866	4.8554155179	0	6.9535991917	0	20.9839162533	0	3.1728794196	3.8886337278	16.0666463271	10.0704930683	10.8105984593	0	4.1068695944	14.6575839328	3.1905007276	4.4269554867	9.3389763082	1.469249569	14.5753782717	0	0	3.2312130907	0	19.8157715239	17.0027467308	45.0228836656	10.8627764062	14.7699324263	17.1192455952	6.0009066305	0	0	0	5.9464976875	0.6879423193	0	2.3772653418	2.2388959762	5.6379171013	8.2824873228	0.315653894	73.6491611807	5.5135430016	2.2680009728	1.8580525672	2.4665867171	0	2.1539195362	0	1.5450065044	4.9560968872	0.9873942443	16.6777145598	3.6166455535	23.089192368	6.3527934871	48.6407347258	2.5708854191	19.7787643079	16.5960180158	9.8395438521	18.2013019482	4.2840021107	4.3526731902	2.6097086158	5.6430252037	3.6878301656	4.0719683059	12.3811466904	13.0599850436	15.8532494072	21.7015985036	0	8.6543565772	4.553103575	0	7.0667817292	31.9842616001	7.0893360432	11.3724544696	14.47047547	39.1553101933	2.7621632567	2.2533795037	12.8952546216	26.5685303682	2905.4957387818	58.0309283894	279.9852294553	3.3277367692	0	52.7635349061	0	68.6577122848	1.9859158226	1.1548625086	0	3.3171934571	7.638960398	117.8669126838	18.7558271511	26.5157060933	7.9171993626	9.3113808119	6.5508696761	19.5619322551	17.9535208856	7.4981159163	7.69257969	3.8744358585	0	11.5821231999	2.6485774729	21.6465872041	70.1236199178	0	3.3283821019	0	10.7551702236	0	0	22.8747467989	4.9664125838	0.3887182101	0.9105892464	5.8509153393	9.2829474946	13.4392469543	13.60839153	3.2135207657	2.7800658572	1.8938740809	14.1539272266	105.9007230686	0	0	4.574092439	0	11.3218212931	0	9.1715614901	1.4816100169	0	0	59.0205379451	14.3321841406	86.7487969057	0.560734843	5.6183612642	4.2431374873	94.7318758477	0.8160831724	6.7568325427	40.6496997015	71.0138105135	136.1985893323	11.7834901684	11.8861210916	4.4179816346	2.0374865711	1.8300822629	38.3029049321	10.3643161715	0	3.8916683646	14.2668154905	9.3590397769	3.1819262047	0.3028121793	4.020947165	0	1.4275104334	2.5130539295	9.2312220067	5.6992874323	8.899812288	3.6177106546	20.5690615837
M00094	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4849.6830238838	0	463.9095994145	0	0	78.0200765675	0	108.8537834845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00095	unclassified	0	2.4265433703	0.5086678342	0	0	0	0	0	1.6055173665	0	6.2522752225	0	10.7310201039	0	0	0	1.1402015676	1.2092070212	0	0	0	66.4933901786	0	0	0	0.7446529792	0	0	0	0	0	0	0	0	0	0	1.7879659043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5624151015	0	0.6179240756	40.9112845452	0	0	0	0	8.2238935442	0	0	0	0	0	0	0	8.6528783698	0	0	0	16.8493522441	0	0	3.6504408111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2985.93964175	0	297.8674037573	0	0	48.3155776022	2.7702281948	67.6260843351	0	0	0	0	0	0	0	4.374164239	3.4641158577	0	0	1.6578660519	0	0	0	0	1.0150073385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1933045806	0	0	0	0	23.5036583334	0	0	6.7742193158	0	0	3.3438749627	47.5033485259	57.7044806077	5.0778052895	0	2.2676171463	0	0	0	0	0	10.4627700683	0	0	0	0	0	0	0	0	0	0	2.4976887029	0	0	0	0	0	4.3598565895	0	0	18.7447332935	8.0139164658	0	11.0189493538	0	2.3759902784
M00096	unclassified	167.1019079831	21.0152237976	138.4600933497	38.4527616508	20.5883953902	40.5735502147	101.7915766038	139.9933721787	0	10.7381931783	5.0907602585	9.2141999677	42.8535772167	25.9782205586	57.1701487962	16.1364140614	13.5707266864	11.4790630235	40.7485170571	5.5516992995	16.2428005138	49.9365785462	15.4603613168	5.4971321924	0	3.7302333515	3.4167957149	17.1770723331	11.4145691745	24.0542181023	87.9146549787	94.0156739949	61.1786496581	15.5917440578	12.9005304905	0.7970450807	6.7548291032	12.8002226015	32.1559112708	14.6257962419	16.4447848518	36.4121168582	16.252622796	17.8935899946	7.6103347312	81.3235765724	41.1211958451	13.3943104262	1.516158254	4.6611503331	34.2226973261	15.3632445663	12.6530049609	20.4157319016	34.6242826801	26.2049065834	6.51331187	6.4404079522	9.6760168851	5.9846982126	12.5712794567	21.2793403698	10.8940934914	26.3199605262	4.2508242715	90.5716075029	10.7877401637	9.1540428108	23.119581644	38.6788133537	117.4878667073	28.7036023957	98.5677377785	45.1950231554	6.3104979508	11.0248579416	8.3274526806	16.6442663194	66.3528526889	3.0999399849	138.4317319822	68.0401623097	33.5337872379	25.4687651854	78.3869677471	152.7071846264	8.0031900472	26.6774370203	4.5476963237	5.7038616169	0	1.6328919697	0	1.0230525344	0	21.4219516346	1.0242449913	17.3912625223	1.0350749974	19.352825734	2.2110612169	11.7474224429	9.8884106342	249.7642974694	21.2669409799	8.9272322428	13.7297462821	16.4079279944	7.271260378	49.6174841257	31.0900891941	49.289851736	20.7175392403	18.2588176453	4.5155178782	34.7887078535	40.6939417446	67.7416513249	125.9962869734	32.3312795113	45.2332191348	20.4865919901	18.4487626411	101.7152603807	9.3931111643	4.6372292561	20.1214108813	47.8883553798	3.6499639399	96.7404897398	19.947646205	21.9828160309	59.1862201164	16.1848646455	83.8546285145	11.3565846553	126.5343303773	81.5805656618	0	17.4682732857	0.9234784354	31.6420377012	21.0391642381	6.2830518975	61.6869167623	4.9519328801	39.0843419326	47.1635975844	48.3475897946	18.0424676542	94.7207470976	23.4872663494	65.4679836923	41.2774675688	61.411361729	16.5369918448	19.7619205378	26.2791567649	43.9294906002	276.5548303419	43.8797909196	27.143416868	10.3979783881	13.181793026	9.2578015165	60.2519392634	44.6937879881	50.8012430923	49.5572886328	73.9581895931	35.535496812	9.0070970048	5.275559979	14.7227085746	64.5634631724	20.1785566664	9.8796748785	9.8622750702	7.4912534679	18.7958999039	12.5848379928	3.2468804569
M00097	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9038431193	0	0	0	0
M00098	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239.8199711414	0	113.740678265	0	0	22.6632467588	0	25.0871152121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00099	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9533427464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1742565575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4781939617	0	0	1.2280277382	0	0	0	0	0	0	0	0	0	0	0	0	3.6855277978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5194948388	0	0	3637.2622679128	0	347.9321995609	0	0	58.5150574256	0.8193505101	81.6403376134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2274294844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8008566881	0	4.2927245224	0	6.1196842275	0	0	0	0	0	0	0	2.0244849526	0	0	0	0	0	0.779436316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3549219341	0	0	0	0
M00100	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4571904201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498.624382383	0	511.9339854143	0	0	86.6652665999	0	114.8272877389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00101	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2312345734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2129935676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8601750681	0	0	0	7.1002077144	0.7880183672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3046.4893613316	0	289.3969193861	0	0	48.3061666566	0	69.4320543488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2382862389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00102	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9712135213	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4910693812	0	1.2439186664	0	4.1160876061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3298.4191653248	0	322.0549873902	0	0	55.1753232115	0	75.8794582276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00106	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2372461649	0	0	13.0119105334	15.1135263783	0	4.2999695978	0	0	0	0	0	0	0	0	0	11.3532147593	21.4603023879	23.1187752701	0	0	0	0	0	7.4373453709	0	0	10.3023826232	4.2488773067	0	0	161.4026495532	0	0	0	0	0	0	1.9517398351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7942560001	0	61.0403778952	6.9240310914	0	0	3.5902607998	0	24.1904716225	0	34.6942381946	72.9467039448	17.9308836337	4.5921622367	30.9492055974	74.5516331676	0	12.9416660264	0	0	0	0	0	0	0	0	0	5.3956834532	0	0	4.2990388376	0	0	226.4031213434	0	22.7628905572	16.7206865228	2.1017420892	0	41.4996545561	0	0	0	0	0	0	0	41.0444188286	2.3289652168	3.9507320612	7.8576713151	0	0	0	0	0	0	0	2.6275635416	0	0	0	0	0	4.986350797	0	0	108.0084585361	0	0	0	0	15.7699780194	0	0	0	4.2455905884	0	26.1524988241	0	56.1837580325	0	0	0	94.3889434343	0	22.4560832142	0	0	0	8.866232828	0	0	0	0	45.0766269438	24.0555326808	26.5812619709	14.0896316128	17.6726527044	16.9653416328	0	0	0	0	0	0	2.0649492868	0	14.9256222727	0	0
M00113	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3290682891	21.6107874149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6494871651	0.3414608365	0	0	0.6921563734	0	0	0	0	0	0	15.1028217452	0	0	0	0	0.5991748648	1.7292158163	0	0	0	0	1.7823906959	0	0.8591294496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4475503127	0	0	0	0	0	0	0	0.2794940596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00114	unclassified	0	6.3080480349	8.7014403664	7.969311223	0	0	4.6077692788	0	0	2.0666320245	3.1984663758	6.5274488775	11.9020141723	25.4520498543	35.6975018038	0	0	4.189415193	0	4.5663661976	0	70.69285846	5.3272473043	0	0	0	0	0	0	32.9110179985	9.1380763299	17.7527392483	24.2884232757	0	0	0	0	0	8.7092897026	0	8.4313595436	18.9117019208	0	6.8026170064	1.53005827	11.5243443193	3.770150105	6.5664862062	1.2537663729	0.6312058877	7.1113836145	0	3.2140513751	0	2.7874786844	2.3832329112	8.9727115907	1.7668722792	30.9739447245	28.9912356463	22.288162842	0	12.7602723332	0	28.9181456744	0	0	3.4271955165	2.8950563013	0	58.5829148981	5.064509399	53.5667242771	23.7770834471	0	0	0	0	7.3770025852	0	61.1522155934	0	11.8950400023	0	0	50.8998471914	0	0	2.9575538586	2.1888911415	1148.5665616044	3.7135123254	138.7407058253	0.4748388088	0.4733789116	23.8526874083	0	34.766217999	0	61.1041607784	16.8848150621	0	0	18.5687087047	1.2311756066	9.5700061433	8.9653597798	0	0	11.8483231908	3.9879027826	0	2.7911257536	0	2.7836037292	3.124744648	7.9141266542	11.1346258931	19.2975174171	4.7803898562	2.8081220678	8.1001873596	1.880338846	0	0	0	2.1380078455	11.9889199754	21.2535627942	3.7598436091	0	9.8699934007	12.9134050404	0	10.1602247229	5.3986180095	9.7603220455	0	0	90.1704573363	0.7625730927	123.2395487245	20.3176976873	0	16.4153440847	3.4984353074	162.5562526825	223.1864189286	7.14436034	5.1984176018	0	0.9336226146	14.2522271579	4.0908045378	11.0023156241	0	14.0580780398	10.2985083678	0	0	24.8346721553	0	0	0	0	7.7647739519	0	5.0424107843	12.4532453673	13.5841188528	7.3478553502	1.8521463783	0	0	20.7531863233	3.0851372582	0.4410711596	0.5294668767	0.5336054809	5.5275656529	1.4844140866	0
M00115	unclassified	2.8362155633	10.2306603791	2.7665992981	0	0	0	4.7533635324	0	0	2.3010964476	10.1790897817	52.0977174217	55.8676329759	45.6572385517	11.4506647572	3.4174877177	4.3941694659	8.4177393364	2.7674946204	7.1689488767	1.8248863	116.7234443923	1.4377439725	2.331312648	0.7861946202	0.4771715571	0	0	3.1525803508	0	31.0802942724	14.2504122976	10.8497815004	0	0	0	0	7.5947652854	27.198735092	3.7721974395	12.3316395091	19.2782912764	12.5397761289	12.5685719923	2.5553906751	25.1852675135	0.821366015	9.4140455254	2.6973525878	1.0886442616	18.6945958873	2.7280143769	11.9444656033	8.1472638019	5.2372388987	7.2682131063	1.3409947643	13.689846982	2.3484090193	0.8719413842	5.7971660765	8.5785569853	5.5463510438	16.8744316325	3.272582774	49.1512945802	5.5730049703	8.051150075	5.1581532393	15.322089082	3.6801130588	4.7224058995	13.5422714185	1.7480683258	7.3034361693	17.6660055443	0	1.3209283742	11.3425402596	0	11.6572524343	33.2255768293	6.7587398084	5.8989318265	17.5950323751	35.5680735228	6.4707834654	4.439932535	0.8245921826	0	1461.1428319979	45.8439348027	135.5805698334	19.1642470055	11.5160729974	24.3013550244	2.9827628597	41.3735411652	0	11.3547192359	6.5372843598	23.5946942335	23.2051131932	128.8059912728	17.5112159045	1.2944640362	9.7097594775	25.7387232788	10.7266961933	39.8647871269	40.0832186485	32.0453767569	38.986629148	13.2140398849	0	23.0479074474	1.1485316856	30.708052138	72.3120646439	0	0.9626134735	4.5163212033	8.6674540913	0.8824516092	2.7982231167	5.5014435244	4.352727896	0.4620767786	2.628115375	0	31.4772882774	22.8693700572	5.0941320173	7.0542618413	0.2187226991	6.7769176583	0.79808836	48.8862834312	0	14.5901214341	1.7750065171	28.6128809657	116.0657632468	0.9233300889	0.3492651222	33.439387307	35.2654128791	44.658756306	21.1286140664	14.9995598088	32.1088309976	1.7685239633	4.877723611	6.2886260207	36.9365198676	1.3372555941	0.9958526253	12.8891183532	90.7167478083	316.7464072737	13.1087684123	25.1984959298	4.6511001755	12.6615012777	14.2845552737	4.0287603218	1.938060206	10.5205714668	9.4734210153	2.6650545497	6.6235888655	4.8483006874	2.3187565679	3.4269687935	6.7509855255	1.6399341785	0.3430914055	5.8663106909	2.7405536158	10.2053945474	13.3294412759	10.2942513996
M00116	unclassified	24.1574412756	2.386118045	20.9879600509	1.3349600129	0.4492695912	5.2056856707	19.1259741456	19.3631130167	0	3.1884453339	3.843867927	4.9486488632	5.1146945978	1.4106674293	3.7016773703	6.3442701016	2.2744662027	5.1307841602	1.1551185946	5.35084181	0.6739767898	126.3441160819	2.1120244774	0	0.7716794055	0	0	0	0	0	0.3645959419	0.7654296312	0.7798872271	0	0	36.4269657577	3.6487785076	0	6.0928763469	7.2312300118	4.8658205563	14.6148598857	5.6089631712	8.7209503119	5.016384684	11.3621022939	6.5603012624	1.3690004262	1.6500345229	1.8966123261	3.4284193862	1.398163818	6.1949674937	1.1574236822	13.0585608966	1.3994000493	4.0592160988	1.2672393732	6.9969346009	3.3105334876	3.4887189953	0	9.9265581128	2.8355901206	3.8593149712	31.1469760395	3.6428712798	8.594289884	1.3347477632	4.6090015002	5.2892993301	5.1220896841	3.266434636	3.9772737652	2.3383430023	1.7809158178	3.7679932795	1.7461571779	1.8921881963	0	4.9404010047	8.2142643074	6.8210093444	0	2.3842155663	5.9255298702	9.3601766128	1.4219940515	0	0.6546007693	5.303384361	0	0	1.1720192618	5.1562141829	0.6788409512	1.5523488512	8.8262151447	1.7354093524	9.6344911633	0	2.0151375743	1.170602315	0	0.7898336604	9.5620709767	9.7664495799	3.5272160953	0	0	0	0	0.5538272647	0.3985961511	0	1.350311367	0	0.7846793223	0	0	0.6952003548	6.6011672624	11.317928139	15.3297497439	3.5910772414	3.2229189361	12.5538413055	3.3439017066	13.6085881111	6.1379803056	4.123011169	8.5969373677	14.5234565082	13.1957720968	11.6156424592	10.5025500103	11.0264250401	42.7858129716	0	41.3017915753	0	55.4222398885	5.3737324823	22.2464329493	6.0562060778	1.4530959594	78.0071985121	105.9568458609	17.7444990809	1.2334134295	33.1486493317	15.1031682697	4.9137837512	8.9030133628	35.3076108118	9.5684364314	5.9739208671	1.3348833983	1.1416315417	1.9760393072	4.9651062249	3.4521303392	0.3903770462	0	0.6365125005	1.5674608079	0	0.7310129027	4.3314189694	10.0211649548	0.886244934	2.6762964695	3.8985943445	6.7237917893	3.6746993533	2.3719899535	1.262642682	3.9889689318	1.2644446459	5.1563883364	0	1.3814185674
