Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00660	c__Bacteroidia	0	0	2.62168e-07	3.98269e-07	0	1.726901e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1257545e-06	0	5.246174e-07	4.571389e-06	0	0	0	1.173924e-06	0	4.67034e-07	1.957218e-06	4.740307e-06	1.795894e-06	1.294198e-06	0	0	0	0	0	0	0	3.23711e-06	2.05938e-06	0	0	0	0	0	0	0	0	0	0	0	1.354654e-05	0	0	0	0	5.58942e-07	0	3.82776e-06	0	0	0	0	0	0	0	2.8658e-06	2.17768e-06	1.47079e-06	2.910214e-06	3.96819e-06	4.53046e-06	0	2.92154e-06	0	0	0	0	0	0	0	0	0	0	0	1.462925e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65358e-06	3.57667e-07	0	2.618014e-06	2.576709e-06	1.289536e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70759e-07	1.369415e-05	0	0	0	0	0	0	0	0	0	0	2.838284e-06	0	3.85669699e-05	0	0	0	1.519586e-05	0	0	8.18189e-06	1.30895e-05	2.28742e-06	2.301051e-06	4.41151e-06	5.81543e-05	7.62692e-05	2.24775e-07	9.439509e-07	5.29937e-07	1.311797e-06	0	0	7.589559e-06	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Betaproteobacteria	0	0	0	0	0	0	0	0	6.42931e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14578e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Clostridia	5.93021e-06	0	8.26871e-06	6.24532e-06	4.17014e-06	0	3.21678e-06	1.83296e-05	0	0	3.71533e-07	0	0.0003500957	0.0002276902	7.726171e-05	1.84528e-05	1.39767e-05	1.39718e-05	2.633449e-05	0	2.9342e-05	0	2.10814e-05	3.06894e-06	0	0	0	0.000112762	0.00010172545	5.6439969e-05	6.182911e-05	1.485798e-05	1.188082e-05	0	4.92918e-06	0	0	2.037975e-05	2.391053e-05	4.95704e-07	1.31577e-05	1.474603e-05	2.53384e-06	8.362933e-06	1.25946e-05	4.291199e-07	3.31765e-06	0	0	0	4.86755e-06	0	4.5719e-06	1.033403e-05	0	1.184447e-05	2.132503e-05	0	1.806749e-05	1.22649e-05	5.20904e-05	1.4703731e-05	1.567228e-05	0	1.390403e-05	7.33259e-06	8.50869e-06	7.60116e-07	1.8611613e-05	1.232797e-05	5.35536e-06	1.266755e-05	2.762123e-05	5.293104e-05	9.11444e-06	1.10042e-05	0	4.23353e-06	9.92183e-06	0	2.05908e-05	1.5162519e-05	1.5890448e-05	1.858872e-05	9.14262e-06	2.124791e-05	1.67996e-06	3.34141e-05	0	0	0	0	0	0	0	0	0.0004029368	0	0.0001712915	2.45879e-07	0.0002752965	0.0004223366	0.0002968172	0	5.0209883e-05	0	0	0.000501577	0.0001091282	0	6.24206e-05	2.128929e-05	1.946181e-05	1.767845e-05	0	3.455897e-05	1.36331e-05	4.5585e-05	2.187011e-05	1.35266e-05	2.07882e-05	2.34344e-06	0	0	0	0	0	5.463244e-05	6.64307e-06	1.482666e-05	0	6.68694e-05	7.35998e-06	0	3.07293e-06	0	3.88028e-06	3.833457e-05	0	0	0	0	0	0	1.3649059e-05	0	0	4.9459e-06	1.796314e-05	0.00011245765	2.085524e-05	3.39327e-05	4.660306e-06	4.92213e-05	2.11971e-05	3.199151e-05	7.930883e-06	0	3.27117e-05	0.00062941289	4.0560056e-05	7.35003e-05	1.84415e-05	9.73561e-06	4.070942e-05	3.02987e-06	0	1.101115e-05	1.401024e-05	9.281293e-06	8.262419e-06	3.81712e-06	3.95201e-06	1.354589e-05	3.15553e-06	2.36348e-06	1.66983e-06	0	0	0	1.35019e-06	1.654037e-05
ko00660	c__Coriobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26333e-07	0	0	0	0	0	0	0	0	0	0	0	0	5.0911e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01594e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Epsilonproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76742e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69876e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28287e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5103e-07	0	0	3.97372e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42934e-06	0	0	0	4.074112e-06	0	0	0	0	0	0	0	1.25387e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04621e-06	0	1.026201e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.794737e-06	3.551e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00660	c__Gammaproteobacteria	1.59599e-05	8.18913e-07	0	0	0	0	0.0002702024	0	0.0017483609	0.00053897723	0.0002115869	0.000485228669	4.510926e-05	0	0	0	2.35946e-06	0.0003407427	0	7.9447478e-05	6.50491e-06	0.000328804	0	0	0	0	0	0	0	0	1.282805e-05	2.36383e-06	3.89863e-05	0	0	0.000640293	0.00014095056	5.93221e-06	0.00018035525	0.0006648419	8.08265e-05	0.000204520982	4.34477e-05	0	0.00022175667	0.0005791989	1.29555e-05	6.615883e-05	0.00017885251	0.00011907293	0	0.00043172376	0	0	1.92888e-05	0	0	7.69276e-06	2.40706e-05	0	0	0	0	0	0	5.29569e-06	7.42603e-05	0.0002812194	0	0	4.55412e-05	0	7.01078e-05	0.0001257672	0	0	8.92976e-05	0	3.47087e-05	3.33556e-06	0	0	0	0	0	5.63568e-06	0.0003708418	0	0.00192995634	0.0017331167	0	0.00086709	0	0.000995021817	0.00089479807	0.0010840694	0	0.000156428	8.304752e-05	0.0002894588	0	0	0	3.83418e-05	0	0.0004313286	0.00059103321	6.46737e-06	0	4.168416e-05	0	0	0	0	0	0	0	0	0	0	0	3.20673e-05	0.0005312055083	0	0.000881603982	0.00075150485	2.49621e-05	0	0.0001871224	0	0.0004264137	0.0005732173	0.000198806307	0.000475825	0.00012122246	0.0002997756	7.2228e-05	0	0.001891375	0.000411518	4.98766e-05	0.000606226	0.000506459	2.624574e-06	7.738181e-06	0.00025390656	0.000629123695	0.00070034759	6.930016e-05	0.00042253947	0	1.23854e-05	0	0.0002198547	0	3.37435e-05	0	0.0017895247	0.00027495467	0.000121603	0	0.000229313	0	5.27713e-05	5.4038e-05	1.45235e-06	0	3.15594e-05	3.10581e-05	3.607276e-05	0	7.136278e-05	2.928976e-05	9.2325e-05	0	0.00010670828	0.00012048898	0.0001719344	9.881003e-05	2.829233e-05	1.05367e-06	6.34802e-06
ko00660	c__Negativicutes	0	0	0	0	0	0	0	0	0	0	0	6.22386e-07	1.28096e-06	0	0	0	0	8.37748e-08	1.09981e-06	0	0	0	3.59303e-06	0	0	0	0	7.40004e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37963e-07	0	2.181107e-07	0	0	0	6.3177e-07	3.363345e-07	0	0	2.44134e-06	0	0	0	2.1202e-07	4.22256e-07	0	0	0	0	0	3.50692e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13153e-08	0	9.54431e-08	0	0	0	0	7.08431e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20235e-07	0	3.021019e-07	0	0	0	0	0	0	8.69303e-07	0	0	0	0	0	0	0	0	4.2597e-06	3.15604e-08	0	0	0	1.587265e-06	0	0	0	0	3.52936e-07	8.40255e-06	0	0	0	0	0	0	8.96179e-08	0	8.73934e-08	0	0	0	0	3.57609e-08	0	0	0	0	0	0	4.57241e-07	1.23601e-06	1.38767e-07	0	0	0	0	0	0	0	0	0	3.87049e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55015e-07
ko00660	c__Verrucomicrobiae	0.000310472	1.75268e-06	0.000197505	2.62464e-05	1.39365e-06	6.92691e-05	0.000145781	0.000217701	0	0	0	0	0	0	2.86461e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39842e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225207	0	0	2.96232e-06	0	0	0	0	4.48446e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	c__Actinobacteria	1.84406e-05	1.0681473e-05	1.40766e-06	5.73229e-06	1.5523441e-05	5.99507e-07	1.08563e-05	5.00696e-06	1.02882e-07	0.0004637042	0.0005428	0.0003788313	0.0002302531	3.48885e-05	3.618838e-06	6.52858e-06	6.742944e-05	0.000272119	7.40423e-06	0.000767808498	0	0.00036849	0	6.70776e-06	1.85342e-06	0.00119647069	0.0012007	9.5209e-06	1.10852e-05	0	0	0	0	0	0	0	0	0	8.50571e-07	3.888e-06	2.812727e-06	0	1.10797e-06	3.987021e-06	4.5296543e-05	3.245658e-06	0	0.0004827144599	0.000482629519	0.0007758579112	0	0.0006697333175	0	3.9996e-06	0.000428547535	1.96356e-05	3.10314e-05	0.000325488548	4.38067e-05	1.82324e-05	3.78612e-06	6.85259e-06	0.0001500588	0.00036268656821	1.1276031e-05	0.00012695943	2.010976e-07	7.2996453e-07	1.69e-06	1.22339e-06	0	7.920117e-07	0	1.246607e-06	1.6464119e-07	0	8.50823e-07	9.58382e-07	0	0	7.0374333e-05	1.990203e-05	1.51785e-05	6.30731298e-05	4.7919096e-05	4.1576702e-05	0	0.000168070949	4.19043e-06	2.70554e-06	0.000117476	0	0	1.93929e-06	0	2.51088e-05	0	6.73155e-06	0	5.82522e-06	0	0	0	1.02619e-06	6.36425e-06	0.000502612459	0.000349638139	0	0	0	0	4.15082e-07	0	9.03932e-07	0	0	6.084683e-05	1.306e-06	0	1.3915906e-05	1.24634e-05	4.690063e-05	0.000107805174	4.689032e-05	7.972683e-05	0.000134892101	0.000406222926	0	0	1.92841e-06	0	0.00017309382484	9.4111e-06	0	3.56827e-06	0	4.20014e-06	1.932815e-05	0	0	0.001738586078	0	0.00098982628651	0	0	0.001054075144	8.33942e-07	0	0.00041782043105	2.73003e-05	0.00052798646	0	1.22349e-06	2.01460892e-05	1.1108405e-05	0	2.00899e-06	0	0	0	0.00053718347	0	0	0	0	1.097e-05	3.33961e-06	0	0	1.54913e-06	4.49107e-07	0.001496882	0.00142948711087	0	2.25538e-05	0.00083376446	0.000185134375	0.0003791067677	0.000980367192	0.00028640988	0.00013693755	0.00025653668
ko00670	c__Bacilli	4.6065028e-06	3.1302529e-05	4.317303e-06	1.26199999e-05	1.2971955e-05	0	4.669041e-05	1.83207e-06	9.04942e-05	0.000205271585	8.0392194e-05	0.000632720832	1.1075182e-05	4.973757e-06	0.000113049582	5.571869e-06	5.643887e-06	5.02599521e-05	6.6100763e-05	0.000112053505	8.66335e-07	0.00152565913	1.2835e-06	1.188775e-06	3.6763594e-05	1.2536689e-05	5.3871135e-05	7.67333e-06	5.5471708e-05	8.52871e-07	4.4924248e-05	9.982416e-06	2.100734e-05	1.5469264e-05	7.06608e-06	0	0.000188044062	0.000442620622	6.53508e-07	7.0923832e-06	1.46862e-05	2.068635e-06	1.067266e-05	0.0005422539	3.4226693e-05	5.2546214e-06	0	3.9476966e-05	2.8353953e-05	2.9848927e-05	1.219312e-05	1.914519e-05	0.00014416021	2.6578035e-05	8.1614865e-05	2.948012e-05	0.000109085676	5.0239746e-05	8.9713203e-05	7.52446576e-05	0.00022626555	2.78468e-06	0.000190305077	2.4674501e-05	6.217201e-05	2.462451e-06	1.34683705e-05	1.14098e-05	1.632865e-05	1.2480573e-05	0.00098736933	1.2712295e-05	0.000572630414	0.0005583255574	5.4789531e-05	0.00021087238	0.001028121	0.000621310533	5.9300701e-05	0.00156143756	4.2116978e-05	4.0476019e-05	5.8604731e-05	6.8924722e-05	2.85154845e-05	5.778595e-05	1.63398e-07	4.07985e-06	0.00010887746	0.00022190519	0.0007093695255	0.00086003328	8.24836e-07	0.00033365852	0.000116015214	2.2365924e-05	3.0806817e-05	0.001158110312	3.624528e-06	1.9776461e-06	6.918187e-06	8.731576e-06	6.032054e-06	0.000112593792	8.7647272e-05	1.77622291e-05	2.6230901e-05	3.22147e-06	0	0.000119161242	0	1.8379028e-05	3.446481e-06	4.0691262e-05	0	5.2573973e-05	6.925064e-05	2.1478224e-05	4.8854146e-05	2.74563143e-05	9.668289e-07	3.2320443e-05	7.7845789e-05	3.8902195e-05	4.275246e-05	4.34283953e-05	8.35644354e-05	2.2668015e-05	0.000459316	1.054374e-05	1.7203295e-05	6.6367841e-05	0.000178772716	4.99553305e-05	5.88185491e-05	0.00062200037	4.2252686e-05	2.29454982e-05	0	0.000672093979	1.6518288e-05	0.000368670811	1.4667612e-05	0.000376092	1.9021806e-05	5.3338647e-05	0.000387604381	7.8079475e-05	4.1777364e-05	6.161337e-05	7.73917e-06	0.000231661693	0.000111200835	7.12682319e-05	6.8531695e-06	0.000356150912	7.5149684e-05	1.543375e-05	3.426087e-05	1.14155e-05	7.3232286e-05	1.25732e-05	0	0	2.236407e-06	0.000153052563	4.7289533e-05	3.3868851e-05	7.375581e-06	1.6875849e-05	7.5707879e-05	4.49108e-08	4.98447e-06	8.84349e-07	0	0.000135808917	0.000428377311	0.000892981267	2.604078e-06	0.0002825810838	2.08084731e-05	9.80531154e-05
ko00670	c__Bacteroidia	0	0	4.24228e-06	0	2.48347e-06	1.49356e-06	2.448375e-06	9.48623e-06	0	0	0	0	0	0	0	8.5609192e-05	0.000100316532	7.449335e-06	7.839486e-06	0	2.63502e-06	0	2.8669399e-06	0	0	0	0	3.2487e-06	4.94483e-06	2.34827847e-06	7.4231311e-05	9.9618911e-05	4.9557665e-05	0.000214865291	0.000185155073	0	0	0	1.1439719e-05	1.130157e-06	6.083291e-05	1.761733e-05	6.0378082e-05	5.0164254e-05	1.76382e-06	1.223237e-06	3.86086e-06	1.07585e-06	0	0	0.000129171656	8.50784e-07	5.1674875e-05	0.000214347204	0	0.0001588767852	1.326922e-05	0	4.6515951e-05	3.92979e-07	0	5.2648102e-05	1.74003e-05	0	9.13973e-06	0	2.6923328e-05	2.94594167e-05	5.267615e-06	3.281904e-05	4.53255722e-05	8.94716614e-05	9.6080933e-05	6.055614e-05	1.8338079e-05	9.87691e-07	0	0	6.9147727e-05	0	0.000140142041	0.000149700672	0.0001045928978	4.983689e-05	0.0001093189183	0.000203090735	4.05613885e-05	8.8957463e-05	0	0	0	0	0	0	0	0	6.75947e-07	0	0	0.0001304496445	9.29746e-07	0	8.31595e-07	0	0	0	0	3.40346e-07	1.25458e-05	0	0	8.87366e-06	1.0802e-05	2.05854e-06	7.9100023e-05	0	7.4086434e-05	8.237581e-06	1.2711e-06	9.9716525e-05	4.732592e-05	0.000259061029	0	0	0	0	0	4.89944e-08	0	6.60939e-05	0	0	2.1394e-06	0	0	0	0	0.00018814106762	0	0	0	0	0	0.0001340114	4.236259e-06	0	0	0	0.00016636843404	0	0.0001355694345	0.00012295072	9.80143e-07	0	0.000237995872	5.47125674e-05	3.4968967e-05	0	0	0	7.299791e-06	0	0	0	0	6.97415019e-05	7.5349851e-05	7.0351409e-05	6.1371873e-05	3.3430761e-05	2.9142301e-05	3.16047e-06	4.03562e-06	1.02195e-06	4.787165e-06	1.3467841e-05	4.89236881e-05	3.90415e-06	0	6.2995747e-05	0.000374251635	0.0001570380843
ko00670	c__Betaproteobacteria	0	0	0	0	0	0	0	0	4.17305e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80292e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00670	c__Clostridia	3.347583e-05	0.000107843526	8.47453e-05	6.04729e-05	0.00013570816	5.270838e-05	1.752078e-05	6.858573e-05	0	0	3.66907e-06	0	2.23938e-05	1.20343e-05	8.443394e-05	0.0003531066	2.611408e-05	3.491371e-05	0.00019725864661	0	0.0002825372	0	1.92477e-06	0	0	0	0	1.06614e-05	4.42644e-06	0	4.10821561e-05	4.90922993e-05	0.00012786528	1.195289e-06	1.916972e-07	0	0	0.00014853169	6.3214145e-05	5.1453e-06	5.514651e-05	5.060323e-05	2.5729901e-05	4.26013e-05	7.5339e-06	7.041083e-06	0.000146053589	0.0001327501	3.44516e-07	0	4.88753e-06	0	4.40607e-06	1.10394e-05	0	1.0008859e-05	5.015496982e-05	8.377387e-05	7.64909e-05	9.61134e-05	0.00011455447	1.74447e-06	5.4890595e-05	9.2001559e-05	5.170902e-05	8.498276e-05	0.00012352974	3.39721e-06	2.722400379e-05	3.565541e-05	1.20396211e-05	2.0309518e-05	4.42578084e-05	1.8300678e-05	4.7648409e-05	8.73236e-05	0.000137414998	0.0002372969	0.00013180628	0	0.000125250547	0.00017125653	0.00010867398	0.000145409626	0.00010274095	9.8109908e-05	1.55355623e-05	0.000165789383	0	0	0	0	0	0	2.69463e-07	0	2.0192672e-05	0	7.19674e-05	3.166571e-05	3.8968244e-05	4.94482e-05	2.678272e-05	4.5001122e-05	0.000194771	0	3.31961e-06	9.005831e-06	1.384217e-05	9.33706e-06	0	0.000235274375	0.000262427629	9.891027e-05	0	0.00023539122	0.00011521319	7.0785456e-05	0.0001833569	2.957674e-05	4.0153146e-05	4.2914586e-05	0	8.73817e-06	0	0	5.96543e-07	0.00013316862	1.01484e-05	0.000135765859	0	3.562957e-05	0.00020614847	0	0.00026123844	0	0.00019520248	0.00011065258	0	0	0	0	0	2.5773187e-05	0.000208283946	0	0	8.81625e-06	1.6576951e-05	1.438023e-05	3.07932e-06	1.26718133e-05	3.0463883e-05	1.371096e-05	4.18173412e-05	4.198855e-05	6.811374e-05	0	8.86543e-06	8.57636e-06	0.000119791427	2.124302e-05	3.10200426e-05	3.14425e-05	0.00030522791	0.000136174354	0.0001702051	0.00013176108	0.0001917128018	4.753748e-05	6.4451288e-05	1.60233118e-05	5.787128e-06	9.22574e-06	5.140713e-06	2.509066e-05	3.1516012e-05	0	0	2.921171e-05	7.4959869e-06	5.109694e-06
ko00670	c__Coriobacteriia	5.36781e-05	3.073319e-05	4.53822e-05	4.51759e-05	3.779606e-05	1.846495e-05	1.579655e-05	3.85359e-05	0	0	2.29229e-05	0	2.29191e-05	3.46512e-05	5.97533e-06	7.97621e-06	6.97212e-06	0	1.81535e-05	0	3.25666e-05	0	0	0	0	0	0	0	0	0	6.73e-06	6.63412e-06	9.71218e-06	4.92043e-05	3.53385e-05	0	0	0	4.67227e-05	3.96786e-06	4.09814e-06	6.8421e-06	3.02513e-06	3.44193e-06	9.0709e-06	1.22447e-06	7.91001e-05	1.63022e-05	0	0	2.13266e-05	0	3.59719e-05	1.37976e-05	0	1.63151e-05	0	8.49688e-06	1.65141e-07	0	7.64278e-07	1.294699e-05	1.19157e-07	5.81641e-06	0	6.13165e-06	0	0	1.03199e-05	4.46094e-06	1.09077e-06	1.84301e-06	2.05331e-06	1.30325e-06	5.82017e-06	1.10661e-05	6.09065e-06	2.6438278e-05	9.82314e-06	0	4.53266e-06	5.336527e-06	5.790903e-06	6.806915e-06	6.238739e-06	2.62682e-06	1.05495e-06	8.722099e-06	0	0	7.1418e-06	0	0	0	0	0	0	0	0	1.94429e-05	0	0	0	0	3.84685e-05	0	0	0	0	0	0	3.62801e-05	1.89717e-05	4.0190294e-05	0	3.02991e-05	3.75747e-06	3.60524e-05	2.46072e-05	7.49209e-06	1.1598e-05	6.73564e-06	0	0	0	0	0	0	0	0	0	0	1.9897e-06	0	3.30182e-06	0	6.66778e-06	5.01325e-06	0	0	0	0	0	4.2163e-06	1.27598e-06	0	4.89525e-07	0	3.11507e-06	0	6.09073e-06	1.56216e-06	5.421763e-06	0	7.40796e-06	3.49473e-06	2.64186e-06	0	0	0	1.85508e-05	0	0	0	0	3.00929e-05	5.50525e-05	7.04391e-06	9.97151e-06	9.067152e-06	1.0515532e-05	3.561982e-06	3.02978e-06	4.59088e-05	3.64535e-05	4.503791e-05	1.019575e-05	2.51482e-06	9.51857e-07	5.39111e-05	3.69523e-05	5.67488e-06
ko00670	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34931e-06	1.79259e-06	3.44166e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
