Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00520	unclassified	11.1168856063	9.4094234775	14.3242966843	10.8545325591	8.2545292661	4.3712302242	14.4599786281	12.7925654289	1.4114714784	2.9073701783	6.4019717812	20.740611553	26.86786768	20.8962326773	29.6050648976	8.722816258	9.8966034957	8.4173526414	12.8487847518	7.7656263307	9.4636630547	102.5612469142	9.9597276513	0.9602778142	1.1467187378	0.1861803802	0	6.9636495671	4.6448937191	22.3407684483	26.9927910411	34.6093392606	36.9395550147	15.7447756176	9.5206075408	0.1321122025	0.3501477871	9.1164812926	29.7747206412	10.314951274	12.9717270269	48.4690980517	14.794238666	16.2472225257	3.1647549073	26.1175595531	13.4164430171	8.4579806519	5.6486556322	5.2727887506	9.6978942964	4.1228702147	10.5804408149	6.8045290052	16.3702487018	7.3219562551	5.670040521	4.2813924169	15.0473528452	12.4237270301	16.4667743546	6.2167848956	10.6922808295	12.3245942657	15.6429508917	25.803558382	7.0032609928	7.3324337427	13.4027078147	14.8214801956	72.4850497988	13.73980614	61.9770566419	27.7376797012	9.8298954247	31.1434944659	12.6564282929	18.4659171594	28.2508145165	110.9977418193	83.9352200492	45.3172083783	26.0419891285	18.0251031346	37.1089870266	89.7771358227	7.4609999198	20.6241000485	2.8587547779	2.276960416	1218.94163893	5.5444734494	121.6346582598	5.9942068339	2.1834003094	25.3569098351	10.2179965663	36.0324571639	15.209195906	27.2670716706	11.3071225271	24.1070995477	26.0389182711	50.9040160153	13.6855205269	8.8069616922	12.5096211291	29.5054614059	15.85005981	25.9018446471	51.3282170855	21.3934415781	16.8156180759	13.025747023	0.3608375205	17.0739092967	54.4133612569	30.4624924235	29.5995522073	38.4829690181	53.291651204	10.4030555899	13.7665449589	12.0637017155	11.5426242756	11.2159753025	9.7356570355	21.211433628	7.3052172937	24.4887666492	5.0927126844	19.2050034143	21.8804556196	2.197598277	26.1208925678	6.6944389551	32.4453795336	17.2819507679	0	33.2614114113	39.8439000069	44.3822071356	46.0323327509	6.7137927889	22.8116634053	51.9688690296	61.4154108498	79.7023769981	30.3411773476	9.9501634975	60.3139278977	6.3967898109	26.0797735941	10.6779280069	18.2890814314	10.3582792544	18.0379531751	5.8251846201	42.7552997411	162.4452669251	57.9864008468	18.8167926614	8.8437034977	7.010738051	9.7818647554	32.7800482807	29.80943237	22.4582283502	18.7575582775	35.0214114714	24.7667208052	15.0206910628	8.8322825431	10.3215333246	33.7972441883	15.7462212424	32.2680224791	54.0783034398	2.4476960982	22.5976637501	11.6798820213	4.9646957969
ko00521	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3778494914	0	0	0	6.409814203	0	0	0	0	0	0	0	0	0	0	82.3437440615	0	0	0	0	0	0	0	0	0	18.2076538806	0	20.6911315203	29.3282381781	0	0	0	17.7112514118	0.6692119731	0.7037173269	0	4.8497003432	16.7084609548	0	0	0	0	0	0	0	0	0	0	0	0	45.7653785453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.3026910674	0	0	38.8595000831	0	0	0	0	0	0	0	0	0	81.3288467064	0	0	0	0	0	0	0	0	0	0	0	58.9372277684	0	0	0	0	0	0	119.3333319087	0	0	130.7177074599	0	37.7761577449	0	0	16.4985913791	0	0	46.5000466588	0	63.9921772699	0	0	39.3986563299	0	57.5220151169	0	69.6302217255	0	0	0	0	0	0	0	43.2862840534	0	0	0	27.8547271215	0	0	0	42.5618896536	0	0	0	31.6314023074	7.9868972827	0	0	0	0	0	0	0	0	38.1624394692	0	46.5254489936	0	0	0	0	0	0	0	0	57.8828346553	2.608785335	15.5824156332	0	0
ko00523	unclassified	2.8310461046	2.3461587091	5.4632012368	6.7390318739	1.4955813632	0	8.2354389857	2.6590998512	0	0	3.7838677958	0	24.0732718426	21.082205055	12.6166642836	0	5.7704125574	1.5572159439	12.0241340748	0	0	26.5794125942	6.9953548808	0.2260370526	0	0	0	10.6662544703	8.0871313569	31.6998326908	0	0	11.796635589	12.1163507714	9.7668209253	0	0.7341239576	0	9.8432494199	7.2054271687	0	15.595867077	0	0	0	5.6901544705	26.9965620402	0	0	0	26.3967626655	0	5.2247771092	7.4136937064	28.5060691326	12.0035833057	3.2185467198	0.843644646	9.1501825703	0	6.4549279107	9.9971197129	3.1740117787	0	10.7920747815	0	2.4504178734	2.9857754192	3.0218605212	4.5305444216	6.4246866287	12.4722661043	14.9159526148	10.671209347	2.9560431222	5.0691976597	1.4721719091	5.1811575648	0	0	8.7033137244	15.3895458622	12.0092643798	10.7268820644	0	17.2243005579	8.2143013108	0	1.8272677385	4.3351008599	6.6532032196	4.8881362923	0	0	3.57863172	1.8400685724	26.774955376	3.3902855351	8.4384627438	8.9571600302	10.9857922819	24.6840385803	15.6469790692	0	8.6066313407	2.5980170093	3.6667306793	20.2058173399	7.4903343981	0	7.3457453526	11.6423871913	7.7382194842	7.9904372201	0.6208797565	4.7878506113	0	9.7191340607	11.302836063	0	0	0	14.5200193813	0	0	20.2451574795	16.8945043222	0	0	0	0	11.3346390409	0	0	0	4.7553306177	0	6.8411605599	0	1.2654771846	0	3.1194868639	33.9592335956	2.960817342	0	15.9149071815	5.8446788684	3.6564852774	0	6.4022325556	12.0188054277	8.6715099971	0	8.8498771263	8.572811665	8.4153184561	0	0	17.5218956178	47.7340541272	13.1942749906	11.6408447295	17.2942937971	15.1442003929	18.1017251057	15.5853589047	0	5.6640982848	0	12.9636332497	20.3395152525	14.1694905996	12.7992796263	1.7034274178	4.7949661178	18.132659633	24.9404855031	0	0	0	27.3932933504	32.5661462778
ko00531	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8673948217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8615602712	0	0	0	0	0	0	0	0	0	0	0	0	15.1884786438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00540	unclassified	3.3970010761	1.2046708338	8.7693661109	0.8948588235	0.3787878788	0	1.5290854447	5.4511685924	0.1341381623	2.2155285579	0.9488246697	2.6076082925	1.8305098204	0.589201824	0.9723943598	3.0808184421	3.4114435355	2.1332504013	1.0353132306	4.2677684796	0.5269328517	67.0505985995	0	0.4237439657	0	0	0	0	0	0	3.4575973892	4.4758104983	4.5925443376	0.6371405423	0.5704950864	0	0.2799562641	1.5109929343	2.9519378727	0.3928285211	3.5550632297	7.0424188995	3.6505080823	4.6999839457	0.8296758195	1.2930898683	1.5334025434	0.8606255637	0.6706719891	0.4219242919	3.7738552025	0.939611718	1.9937716671	8.8947726453	0	11.776958715	0.6006136018	1.0185282153	0.1652403982	0.240620191	0	4.8450223038	1.7897976938	0.9914636975	0.5369755378	21.6558472088	1.0188795551	1.1800810725	0.2371201613	0.3206245799	1.4316043737	1.1193320717	3.6890480089	1.8708002184	0.8918266352	0.1826803172	0.6409731606	2.0136679244	1.0400809812	0.3397077215	5.205906803	6.7429680996	4.162129326	2.9096020633	6.3977003007	9.2971812664	1.9988015101	4.0940625258	0	0	0	0	0	0	0.1287001287	0	3.2957042651	2.7826588355	8.046992854	9.428433166	4.4581856163	9.5735301082	4.0489747063	0	3.4546690623	2.3203847129	5.1907597442	0.8611845172	0	0.0498434575	0	1.2059211498	1.7884839067	0.7847318924	1.0690117881	1.5760463508	4.3994176439	1.5134059966	0.1346801347	3.9268559851	1.5032028558	6.6089701746	2.6601996156	0	2.2619808126	19.8643536661	0	2.0123630198	6.4841625348	5.9224047567	0.1445018906	3.0617680465	9.3231456906	0	2.1365679081	0	3.9919453824	8.7552340088	1.0645321735	38.6484625725	0	45.6784803722	23.6667221168	0.5076150936	0.3670030954	6.7088879658	64.4648689704	92.8786189257	6.6212239235	1.6756151911	6.1617713493	0.6819971093	2.2583138166	0.0981677449	3.8080945464	0.8801675554	0.4797624514	17.7490611204	0.825907581	69.5804003024	3.5066546578	7.5148910204	3.1653001383	1.327908679	2.6302234512	0.8995160069	0	0.5784146497	2.8636811936	8.9374724199	2.5244303632	6.9627032869	1.9117905183	2.1856598715	0	0.5412055547	0.2427836826	0.6612324768	1.4444564193	0.8651351629	0.8218199324	0.5233722701
ko00550	unclassified	18.0548273543	10.9224883997	13.2127365482	11.8042450349	11.7545737852	4.0554529631	14.1072463799	12.0334081164	4.0584762556	14.3996111921	18.5741992633	13.5307925767	20.3904392402	15.0230819278	25.7502535568	9.5689856516	7.0439814897	14.0077967679	22.7091188826	11.4727674351	6.8363732285	268.8416043176	2.9809228261	1.1409914065	0	0.8373561325	1.1024304058	12.6296141786	20.8114662635	20.194067604	51.076940991	52.0186238444	47.4694937066	8.0443399459	8.6229823904	0.2749559359	0	22.8539088749	15.3382627201	4.2328345304	8.7539828511	14.8082924154	7.911774131	9.3399484505	3.8533537983	28.6303235999	3.5212602641	8.7992563625	11.5646981491	12.7451943632	9.3235708866	9.0383646488	23.8850164778	20.868289426	17.9371795307	19.9068300532	6.166698998	15.1999268797	8.7455819977	4.3189265978	11.6190647543	17.9212469038	8.6717983156	26.6534842848	5.2199087273	41.0474386485	30.2034069682	16.1661568589	8.4076471237	24.2769979711	43.7614006047	20.7680761653	56.4509185866	25.6175731413	32.4048825904	59.8296629157	2.0702301078	5.0276994262	37.8800108003	1.4756736299	55.4880818449	54.700386708	33.5827432013	25.4707568138	47.4835781472	77.5094482393	12.0795340409	30.8907117389	5.3552560007	13.3447381155	12.7939076184	26.3244150355	0	22.7058171634	6.1227191593	1.0331566127	23.1220539248	9.5716212474	7.5052320733	42.8652179064	8.3541999838	26.5744967232	19.1088571631	104.7496214154	21.7573014922	16.9878657277	29.5979015089	26.0431585281	11.0721977115	32.8314404654	61.5905604134	21.0810687199	17.0182688568	26.1305979785	0	32.7976036997	31.8318670571	46.310445193	74.7150747814	32.1555042914	43.7624159383	9.0432925628	14.3067592079	11.894160217	5.5523279759	7.1435503672	12.4433016018	18.7347266028	5.6768888023	34.9821557868	4.6629840182	10.0783600971	28.5875788836	4.2811276123	36.0797747918	16.610738485	45.7214006646	36.2656153194	1.3593775831	16.2610557238	2.0084500086	28.4706245643	30.4497830465	2.1894517959	19.2857551237	7.9135796043	39.17297962	46.1583840105	23.3777647819	4.9772891689	33.9731232516	7.773575264	20.0795782951	6.1311397528	38.698357966	8.5354654585	15.7779586394	9.8143074178	70.0136486132	314.0747856677	21.9559328454	28.5881633084	8.614197592	7.824849701	8.703742233	36.2447420377	13.1208839251	34.2373526097	34.0032284396	47.2896793632	41.9159244181	30.0444682789	22.1977724484	6.4019547828	17.4255534614	8.6655811839	6.6158113946	11.791382497	1.9185471845	35.3705480754	19.1585624965	8.1667782453
ko00561	unclassified	15.0135907323	3.9149564228	15.1552612405	3.5347035684	0	0	12.8117180622	0	0	1.1512033482	7.5502406672	17.7645450797	9.6179835123	9.6784775104	10.0970439732	0	1.8370061376	2.8312818034	7.2839118118	1.974596979	2.401663305	59.2109030742	1.8402154259	0.1204600795	0	0	0	0	0.7200576293	0	20.1233858213	12.6919842443	13.8610972686	5.27524281	4.7889622634	0	0.0873829768	34.3397455417	6.8568992665	6.766449774	2.8292762796	7.6799507752	3.5294865377	4.9982885098	3.2568218924	11.5453987063	12.276412343	3.1558504469	0.2655458515	0.1805754953	0	1.1897727977	3.8705225406	5.4177145311	0.8686392657	5.2047670616	0.6235727559	0.8448346822	2.4324572172	0	0	4.3098606106	0.8864982172	6.290630604	0.9175710273	8.5265788123	4.0758429232	1.9833457924	1.2843990282	2.1705866665	27.1491649969	5.291621056	23.9008265869	9.8330092412	3.5451087522	8.3943143176	2.6559928399	5.8718758107	14.4628961197	0	19.6818870113	16.7678032174	10.8465324463	8.7015829012	16.5352964751	24.1195409374	3.9845395198	11.2498005341	1.386969225	0.1967428772	1532.8689317512	1.7258350784	146.3911512824	0	2.1028385887	25.6471409928	9.4122827002	41.3281439638	14.4926223147	1.1226142227	9.3079401938	17.1722486503	13.3791276505	22.0334828908	8.58997137	2.6032554829	3.5805644918	11.5483099216	6.1808069965	12.0964559767	25.8218081483	11.6029187999	8.8879392942	4.5313102914	0	7.1899854936	0	12.9508077863	11.5390393421	31.4332477084	41.3662135235	0	2.5820486252	10.6521237955	0.9936332446	1.7612830121	1.1124821501	9.4395706121	36.7777193958	13.1724205624	3.7477358386	4.1082549655	9.9241929961	4.8667328505	13.1179491189	3.9078479183	18.1516204792	3.3046181159	15.7366133403	49.5723551491	71.9058022514	45.2453836177	69.903113364	1.7925117307	8.3084489716	44.5755186321	57.279281637	51.688981636	3.880842369	0	6.9848702084	1.7169473471	8.0906073531	2.1348943871	0.950462626	3.974315472	4.8917129897	24.7745020306	12.0023385882	175.3865947357	7.6665261969	18.5868128733	24.5786602454	15.5408747768	7.5689693175	8.8247848784	3.6105911592	10.2262980618	11.3466677389	14.5141189257	14.3373003439	1.9086224467	1.5800743398	3.0682545908	6.1513722188	6.5744880223	10.5670144414	21.3729213548	1.0263777388	12.0208095167	0	3.3671635299
ko00562	unclassified	13.4592376476	7.7873554829	16.8793156997	4.46203162	7.9698502447	0	9.8682805928	11.3530718878	0	0.4239349072	16.8313706621	7.8019331859	22.017221383	7.6231152667	9.1726619855	0	0	0	1.8808696429	0	0	0	8.4982987452	0	0	0	0	12.3584958527	17.6095693414	10.0675861381	0	0	0	11.4160626826	4.0984023518	0	0	0	3.6813663274	0.5115979939	0	2.894258919	0	0	0	0.8826954507	29.36966313	0	0	0	1.2185315505	0	2.4871811845	0.7324445013	2.6940078336	3.0139017958	2.1371384146	0.1235358795	4.3581614217	0	7.7817129892	1.5686855949	3.0522589614	0	5.0646807897	0	2.8299811029	1.6717673838	3.4597843204	1.628864537	3.8647949137	0.6752066019	4.0355055096	1.9691595604	1.5365927375	2.3825768203	0.3867102876	4.8483358124	0	0.093101201	6.2629974001	4.9685544549	3.5771866135	2.1249975292	0	7.5294990217	3.7854180396	0	0	0	1412.2003091605	0	137.8809173477	0	0	24.1967929181	27.3430475383	30.8666229162	6.0172993649	1.7728716846	11.4060488108	29.0896674451	19.5875321149	0	3.4882234404	0	0.9119831732	18.5085452399	6.8149278724	0	4.5044786438	1.6684263156	2.5653050095	1.6282909898	0	0.9291704176	0	5.207039838	6.7876116625	0	0	0	0	0	0	0	1.2600875046	0	0	0	0	5.2180077875	0	0	0	0	0	6.0039267456	0.1860034678	0	0	0	0	2.2944106229	0	0.3800522716	0	0	0	4.0094199366	7.3838292232	2.3221967531	0	3.9034135924	13.4175851554	0	0	0	0.8354545244	69.0747903457	14.8105717646	19.0779799949	20.1349449863	12.4993979132	20.7602051521	4.4119876962	0	7.861769174	0	10.7698154458	4.5948671828	9.0795558878	5.0602588343	18.1842082574	9.6441931747	0	0	0	0	0	0	1.8867380308
ko00563	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8086483698	0.1777306493	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4064086391	0	0	0	0	0	0	0	0	0	0.6888231206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4466323589	0	0	0	3.1454036166	0.2339265159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2781906509	0	2868.0782625194	0	286.5327983998	0	0	48.3357649316	0	70.0392834815	0	0	0	0.2070667768	0	0	0	0	0.1379927906	0	0	0	0	0	0	0	0.2847642692	0	0	0	0	0	0	0	0.3428538696	0	0	0	0.2993481514	0	0	0	0.2068066383	0	0	0	0	0	0	0	0	0	0	0.4962779156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00564	unclassified	11.8320834047	6.1484495031	10.1253910348	3.1813633485	1.3004800266	2.185472177	11.270544547	11.2138829426	1.4266442584	0.9474437182	2.4578769846	4.8015438872	10.4785657586	6.3810993303	9.9506444867	4.138781161	3.645950731	4.6332642341	10.3009421984	1.6235451414	7.7457531895	32.2539499937	3.1352041614	0	0.0518000622	0.1888521643	0.0828673691	3.7079256907	2.9472022433	8.1063829596	14.5706661243	12.964451289	10.7961671292	4.5093286545	3.7651519438	0	0.3402442562	28.0026828633	11.8406848203	5.8687528694	4.3281400047	28.2635822573	8.5714244425	7.9652487085	1.6877216792	25.5566747883	5.5442257385	5.0389578594	0.5170201677	0.9093921256	2.7914500415	3.7277808801	6.0035984523	4.7604181113	4.0910359948	4.8066174382	2.2012591392	1.4742732207	4.9342710293	4.0867939447	6.95807261	5.6867308835	6.4368594065	7.9830874757	4.3613127222	26.342061155	1.795312372	1.6202593938	3.7232707284	4.8490616266	8.7800411581	6.2180750655	11.876302132	5.0703985246	2.3801693589	11.4307556816	0.6997675932	2.1243022681	17.2232443837	0.2123211276	16.7592432613	17.455709752	11.0518339227	8.4348331618	18.3838058747	26.0263702269	2.6806288283	9.9390783374	1.6791823867	3.2903451846	1612.1640117727	5.5590215185	154.8572677391	2.8906456126	2.5169822531	25.722206196	11.4049161718	38.1575528675	2.6106465345	4.1964786047	3.7966546114	8.455977675	9.0357085765	27.4181762118	6.7021738132	5.3764223364	3.8215501889	15.518700459	7.236075919	13.7858037861	29.5378795751	6.5959145182	4.3453712019	4.3143999135	0	6.4758353096	43.1390394724	13.0759630536	23.9660734673	27.7435960441	39.4081610811	9.2302654632	5.6817691483	8.7174955458	1.928964519	3.4788338377	3.3447536095	12.7986783903	1.8409479025	11.4084522544	3.238641332	8.6975752733	13.4454902464	2.7894261938	14.3363676407	3.4499266794	18.2970829751	10.3401516132	0	8.8366446364	0.5670555649	13.7718288097	9.8340944446	2.0741516218	11.8480401788	3.1327067025	16.7698146456	24.3384050847	7.3370784248	4.6281398768	10.0570060152	2.1342746589	10.108164731	4.3875672127	6.4461913287	3.0208140248	6.1429587085	8.3167913484	24.4737421302	115.2723401196	4.2638747276	14.0923733217	20.5731014459	22.8893176757	5.0830288685	29.1698701879	29.1087382187	13.0004184505	10.7231758773	18.1009449956	18.0812545321	2.201696888	1.5740108195	3.2559820674	4.2058956182	1.989417407	2.1001563918	10.4631697065	1.7638441273	10.9375796356	3.9042101016	4.5818756421
ko00590	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7493008243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.1103780487	0	59.479214306	0	0	9.7714681449	0	14.6562402517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00600	unclassified	0	7.6265681401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5016317242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2348513115	0	0	0	0	0	0	0	3.118761116	0	0	0	0	0	0	0	0	0	0.7667058614	0	0.2956387924	0	0	0.5106910613	0	0	0	0	0	0	0	0	0.4441542703	0	0.430328227	0	3.0107529889	0	0	0	0	5.1731056012	0	0	0	0	0	0	0	0	0	5.9985376284	0	0	2047.3904598067	0	194.7874760027	0	0	31.6637653673	4.8913656966	45.2285197807	0	3.0289372095	0	0	0	0	0	0	0	0	0	0	0	3.8343016463	0	1.5394604902	0	0	0	9.7850914281	0	0	0	0	0.5221908263	15.6593585176	0	0	0.6104532099	5.502285593	0	0	0	1.4097191219	7.0665868206	0	9.7153603168	0	16.1352741424	0	0	0	0	0	0	0	7.2300448865	0	0	0	5.5315647248	0	14.5475641225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0591036513	0	0	0	0
ko00620	unclassified	4.7139854894	1.8605034704	5.6917641827	0.5809099462	1.8226851155	0.360779249	6.9327266045	3.3598117471	4.3579113282	4.0522437077	7.8677062889	8.7131086356	23.6447388497	20.5824493019	20.816120774	7.5481360576	5.2284145142	8.2617597449	8.1792749222	4.8137748437	4.2683981244	68.3090123267	10.8885646059	0.5446063952	0	0.2330047018	0.1222942399	12.1725985749	15.030950108	30.2200138909	40.0981499513	37.1496001139	32.5727873414	7.504067303	5.2602724229	0	0	5.8717396383	23.7962640802	14.0725980261	10.8808468297	33.5013777176	8.7282143597	12.5837960977	6.9013757621	25.6714994455	13.637407777	8.5967794338	1.880160238	2.1653613477	30.0635950884	3.94050922	9.7714004565	10.0690524154	6.588357566	17.7596847384	3.9675910024	1.9326677445	8.1855817151	5.680384027	6.0210865595	8.3570296728	5.9899025671	9.2743947566	5.6390978962	14.26007459	16.6562352804	10.4482999204	6.6662509794	14.3018411393	38.0316834139	27.5739757313	53.5787153325	24.6123353391	11.4184562209	23.4646048365	1.7049128185	4.0424770091	20.5486535892	0	44.059085555	34.9643773988	22.2710962879	15.9455403716	37.30468913	52.6509146486	8.1342364813	16.5739578063	2.3785538158	3.6871286975	1747.9153479097	6.4281941111	177.9675839037	5.5177889903	0	28.9469729795	11.8467893672	43.1782242152	5.1949862887	50.1620232518	6.1141268817	12.5974975783	8.9908508736	57.7307220395	14.3745906431	13.7455076546	12.4371640336	13.7964009399	10.1528769299	35.3735384964	19.6252418483	28.4134734455	20.767521739	19.3020325418	0.4338965338	15.3043592098	4.5702350187	32.0075796078	26.906689232	3.3473172177	3.0060630905	4.9127665331	7.8120412516	3.755291798	3.5510892785	6.2985386701	0	17.9045961205	2.5455182592	30.0837047136	5.0080101351	11.7310192226	26.6527351887	4.1716429018	34.0835326628	4.6545212366	42.8505163867	10.518134367	3.5198562473	10.6518929215	0.3552981866	13.4548833102	27.4557514539	2.1935445263	18.2029384742	8.6421276012	21.0295564818	28.2938910593	12.4091069671	18.0267478128	13.0561382657	5.6013131238	17.9100482001	21.550805749	15.7584239179	4.9572321878	16.1816099114	3.0020775459	32.7029354685	202.340846587	7.5011930495	17.8969789702	8.0734781386	5.3646290753	8.6879565369	19.4187946918	7.0185673713	16.245720238	15.6355955205	31.5281326527	19.801774702	8.6776244026	6.7274985612	19.7954543345	20.8219844537	5.0798970633	5.4579136438	7.6586448818	2.476835153	18.5817065703	8.6978404574	4.8423501728
ko00621	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5976821782	0	0	5.6715410455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00625	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1377591901	8.1647386049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2268307846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1882252969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
