Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00520	c__Tissierellia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2553033974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00520	c__Verrucomicrobiae	50.4265540983	0.5022087245	44.8459843146	5.5239185071	0.3605960753	11.6920045357	36.9274956501	49.6897130043	0	0	0	0	0	0	4.2263442702	56.9103110379	143.1602985524	227.072528975	116.3599491191	1.2347427623	128.4916323945	0	0	0	0	0	0	0	0	0	15.5336638349	21.9532367932	33.7364488988	0	0	0	0	0	78.6659188921	77.87617041	156.1715049439	195.5091551074	70.6695252767	18.4864819803	0	7.1970038279	0	19.9970081521	0	0	0	0	0	0	1.0261808927	0	0	0	0	0	0	0	0	0	0	0	9.6941873659	49.9421645688	7.6333459614	0	0	37.5435884701	0	0	5.7086912142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1834436936	0	0	59.240876845	20.3131430716	34.5113271835	0	41.9696529596	0	0	0.5016424378	0	0	0	0	1.3755002481	0	0	0	0.0948634671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.6140727758	37.0370808949	0	0	0.9488616365	0	0
ko00521	c__Actinobacteria	0	0.4600874166	1.2427762714	0	0	0	0	0	0	15.8713780638	21.2511484973	0	10.8611529146	0	1.6391674689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9714411301	0	0	1.3004737183	0	0	0	0	0	7.3071640542	40.6980475444	107.52201262	0	60.0289684156	0	6.8238378939	0	17.6794967238	0	0	0	0	0	255.9696209955	0	0	0	5.4703142536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777739082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8454441801	0	0	176.1901997631	526.0797744233	494.7065135988	0	0	0	0	68.7289744846	3.1030346253	0	0	0	0.5517049709	0	0	0	0	0	0	0	4.1948911203	0	0	0	0	0	0	0	0	0	0	0	9.2799233714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.8006041626	87.5921146729	0	0	206.5242372048	268.5553675019	123.5251308711	313.5427132574	7.4943460115	0	0
ko00521	c__Bacilli	63.0206845825	352.9080247641	28.6741528434	263.4487725729	375.2780157009	0	220.6450387978	297.6081895581	52.0863098281	222.7127411465	83.4215032227	111.2805269992	12.7370401005	0	56.2549859863	5.4897978881	12.3088774827	130.3104212484	68.9972139191	31.8403237707	0	0	0	0	0	4.8575486028	0.9369560492	0	0	0	272.4855996932	0	0	0.4086563056	0	0	0	0	146.4994823443	43.6163340404	305.1461158597	4.4917096351	13.963306476	325.1590681359	0	77.0124611541	0	42.8810210456	134.8235562117	84.806905734	0	120.6802287617	31.8826146281	37.8910158262	117.3017115137	60.5405740112	0	0	0	0	0	1.9569980699	0	0	0	8.7141066781	0	0	59.8754140483	0	25.8946795246	0	18.1261742981	157.9134261796	0	0	0	0	0	0	108.4951091509	83.9684404639	157.2294300289	137.3951149023	124.6884690546	156.4459003795	0	14.015493171	0	0	0	0	0	0	0	0	12.03880537	0.4097157809	10.1761953963	0	0	5.3721296546	1.9723952381	0	0	0	43.3230789739	1.966658026	0	166.1513796307	0	0	0	0	0	0	27.3914310217	0	0	20.6624380158	0	85.1526048992	0	0	165.0842055522	162.2171445446	85.7319030332	11.6738033685	0	21.0980645756	83.4998332934	53.5621529915	84.7178770045	8.467508445	62.8425653349	0	41.9585048018	36.7153207125	0	0	25.0235493088	0	90.3532996265	1.8731154534	17.2107413042	0	0	0	127.1953821499	0	12.7202329195	0	310.2979969897	0	8.8205796942	0	46.2304679226	0	0	0	0.2739860706	0	0	0	0	70.1287323383	5.1848686008	0	6.973185787	0	45.6678030932	18.4625488404	0	0	0	34.8205313279	100.2950892084	92.6605103175	0	111.1192100666	15.5015749069	60.0152561512
ko00521	c__Bacteroidia	0	0	6.0138363439	0	0	0	0	0	0	0	0	0	0	0	0	28.8521211956	13.3012143592	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8217436649	0	0	46.4032617555	0	0	0	0	0	0	2.0273754184	0	0	0	0	0	0	0	0	0	0	0	0	5.8105309672	0	13.216896394	0	0	0	0	0	11.6672715996	0	0	0	0	0	0	26.583129966	0	40.4966942803	0	86.5885507249	34.9992840234	0	0	0	0	0	0	57.2650740187	66.6407557877	25.65237057	12.4498853905	66.5387598892	67.2007449326	0	8.2614977208	0	0	0	0	0	0	0	0	2.5227969123	0	1.2882689011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3184282971	0	32.3055876462	0	0	30.7728152335	0	107.2383783691	0	0	0	0	0	0	0	167.180444147	0	0	38.4026711428	0	32.737071643	0	0	84.9124655097	0	0	0	0	0	59.7406033946	4.7755461427	0	0	0	114.0318208438	0	76.1007081606	0	8.4457276261	0	229.6662911832	0	12.3278385835	0	0	0	0	0	0	0	0	41.1058648361	49.7323968601	0	4.4341512134	0	14.8520140002	0	0.3351988604	0	0	9.8201390472	57.3465976302	0	0	40.3635502516	517.7671415082	53.3104870031
ko00521	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1210360687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9973847314	0.3599691435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00521	c__Clostridia	51.7727849849	374.661157106	212.4902561272	191.1236587254	411.960216529	0	82.6735372042	29.6199031799	0	0	763.8815474232	0	13.9641854159	0	51.8547851917	186.8525343512	18.801806613	16.0183987917	148.0213532239	0	0	0	0	0	0	0	0	0	0	0	50.085655677	0	0	39.0747767167	0	0	0	0	53.1035811777	20.7956603051	24.5873862905	111.4737548174	34.8472318788	33.9746509991	0	46.7056139746	99.7820487791	169.1802897062	0	0	0	0	103.5583806905	9.049096346	3.4580554745	51.9334535175	0	0	0	0	0	11.716039076	0	0	0	95.7185764676	0	0	6.3122690987	0	22.3475015755	0	37.8755130925	28.944362285	0	0	0	0	0	0	87.3193920088	140.6821326233	127.4195861542	119.3802305708	95.7182131379	88.8177867677	0	128.8791173633	0	0	0	0	0	0	0	0	3.8276075082	0	0.1272750414	0	0	1.3435404051	32.1014255247	0	0	0	0	2.9632719615	0	17.3056276624	52.4928509533	0	0	0	0	0	258.8478888419	0	0	117.1936858227	0	1.2497342563	0	0	0	0	2.6851051957	146.9341581244	0	179.8479773033	0	31.1950560777	344.6571902096	0	494.5844347641	0	284.3234245681	16.6910497428	0	0	0	0	0	49.298277091	327.3686875758	0	0	0	0.1272750414	0	32.4400733501	0	119.3797499151	0	31.4344500295	0	239.2757277745	0	0	0	107.290244886	0	0	0	0	238.9154284588	284.4778542244	0	90.1533951	0	113.8509927078	3.5353576817	12.773410295	0	0	56.4584401541	39.8816232865	0	1.0614396684	75.0936670262	18.2802066548	9.3702667609
ko00521	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1185637142	0	12.0633884308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3825449835	0	0	0	0	0	0	0	0	0	0	0	0	0	2.438782637	2.4981536885	0	0	0	0	0	0	0	0	0
ko00521	c__Firmicutes_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8378058803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0842097056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00521	c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.282975947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00521	c__Gammaproteobacteria	16.0882506097	3.5952376297	0.6763790749	0	0	0	140.8621772051	0	0	31.1094957713	8.340086639	60.64415319	39.3449876311	0	17.499961779	1.8613467559	0	7.5843441241	0	18.770215828	0	0	0	0	0	0	0	0	0	0	3.6264007885	0	0	0	0	0	0	0	94.6097252671	222.6055303887	39.3730403034	210.3852052285	21.4179492543	3.0723792324	0	860.115543508	6.4408625848	26.4079495821	14.317835733	2.9778264716	0	44.917984905	2.4880495165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5749143277	0	1.1388622235	0	2.5690473687	1.9936983168	0	0	0	0	0	0	0	0	0	0	6.1046129866	0	0	0	0	0	0	0	0	0	0	0	3.1052972828	0	7.3023988142	0	0	14.9537114971	0	0	0	0	39.3252387563	4.7957555214	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6639652233	0	0	218.2931369542	149.2864702451	6.0156934821	9.9855243625	0	0	253.9860154058	186.0921374084	6.3454030124	273.1642853445	68.6376310817	0	10.4536649991	0	0	0	0	0	206.3742360886	6.4338794164	4.3360456313	0	0	0	10.0667370405	0	0	0	0.5681192461	0	9.4837810144	0	2.7234544148	0	0	0	13.8703549414	0	0	0	0	0	0	0	9.0228011056	0	3.6593230807	6.0110771874	3.4203463547	0	0	12.9728670585	6.7034983831	28.1882176775	87.4436048465	2.8137063353	0	0
ko00521	c__Negativicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7605779329	15.0637270713	44.6000668679	0	15.123322892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8766198215	10.7756818816	0	0	2.9829067964	17.5964299705	8.1321782201	5.8734139374	14.2065847777	2.8940039038	8.6893090083
ko00521	c__Verrucomicrobiae	0	0	0	0	0.7184247133	0	0	0	0	0	0	0	0	0	0	68.3381438213	170.2485856439	264.5108878728	132.4491426281	2.7370491658	0	0	0	0	0	0	0	0	0	0	16.4639923674	0	0	0	0	0	0	0	87.6733935322	77.1255868456	165.2831389936	190.036411232	70.5335372633	21.6765567882	0	9.6127713742	0	27.5001300621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6691217014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7010540973	0	0	71.0841186833	0	38.3335978449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.7880712135	39.7046152648	0	0	0.7034589918	0	0
ko00523	c__Actinobacteria	0	0	0.2426112688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4336476215	0	1.0149222999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.022770225	0	0.3739046079	1.8848633886	0	0	1.7108305119	0	0	0	4.6840410215	0	203.0809451552	0	0	0.6242127797	0.3186215899	0.3873017551	1.5526483389	0	0	0	0	0	9.1805957968	26.5450087822	9.1241264233	2.5515966384	8.5304753634	4.7514962009	0.9542327945	0	2.8628566681	0.4849290962	6.9183668808	3.0073384873	0	0	18.9593770402	7.1535021563	7.7492651263	7.3486190323	5.502269051	11.3771666545	0	3.7018367291	1.3875087439	1.2834199043	0.7680378176	0	0	0	0	0	0	0	0	0	0	0	0	0.7039715584	0.6288092864	0	0	0	0	0	0	0	0	0	0	1.4910027999	2.1065826151	0	0	1.1933949191	0	0	0.7990096124	0.86209098	0	0.6992776251	0.2581539112	0	0	1.261566724	0	0	7.0945950406	0	2.9771674254	0	2.474196306	0	0	0	0	0	143.7507410841	0	0	98.6072975391	0	0	9.0430810802	0	0.6886981209	8.5775969789	3.321192147	0	0.8802816901	2.8071565554	0	0	0	0	8.4214416118	0	0	0	0	0.5984216878	0	0	0	0.2609860538	0.5059239165	0	0	0	0	4.8924916517	8.094313745	4.8875719622	6.10658722	0.4810683084	8.951067888	181.7534972777
ko00523	c__Bacilli	2.035299238	13.7213990393	1.471693189	4.3738987881	4.8106033112	346.4451190628	8.9190921336	4.7271627603	0	6.4715502279	0.5274538031	6.8225952995	1.1151726567	0.1736111111	5.7814996288	1.431497503	4.5098808371	3.8908237702	3.3710947295	20.2043094349	0.160229164	196.6333966859	0.3450548615	0.456363233	1.8841106224	0	0	0.9565847633	3.3018926631	0.8475669607	8.812970041	15.6518237309	20.6595590842	1.3319702873	0.7086172348	0	74.3772822125	252.4067043617	0.4306679709	26.8212268232	1.8890465774	8.2062411299	0	4.8505388476	244.83571576	1.7946493691	0	0.6045975441	4.0142615934	12.4670327439	0	11.0102534688	6.9542624543	3.6905766683	148.0860562313	11.9372622989	8.9527042729	3.4662650488	13.6095645161	5.1351007269	12.7032362664	62.7161913602	15.6350528157	0.2175196145	2.824112169	0.861151296	1.877378498	5.0473439708	5.2644525056	2.9954316851	2.3548707989	4.048059849	6.06707654	2.5160423014	7.2795637674	37.3086248766	0.603269872	1.2435418313	9.1616736521	15.4363705042	4.3573862135	4.7203154324	26.7888975142	13.2499568234	12.3325655563	14.3384764378	0	3.5890636966	24.8387959334	62.9655501156	81.449472781	127.3973180487	181.8720896062	43.4969267402	28.7440604928	42.8830897234	0	51.2068666167	0.505788141	0.7216455297	0.0844594595	0.1551120142	0.7339667793	9.1786817145	34.2070321168	0	4.8174365794	0.8919984189	0.5065155648	0	0	0	0.6313550699	0.078839015	0	1.6678552737	62.3706374053	0.0807989828	1.9354752836	4.147192039	2.2576083048	1.6927849049	16.2078780755	0.0868055556	14.8190124096	0.7015138476	95.4903798564	0.3600542738	470.7155700293	0.8536267486	0	3.139582537	3.7053646202	0	1.2423217582	13.8606710516	1.4005253526	12.8678059385	0.2176693167	215.404655393	0	107.0488029481	46.320181394	0.8332841052	12.567958972	15.4786849783	77.5580131372	120.5479595576	5.7416701714	17.328923269	1.0660557289	0.8210600584	42.7419120165	6.9780264599	10.2145602197	0	3.7574771622	6.5751897386	1.3629567335	0.7552272878	27.8429674179	4.6053863945	0	0	0	0.2464912247	2.4924295894	5.5215124229	8.3479998989	7.4503913279	3.0057520973	0	2.1403642023	0	0	67.5354530147	140.9986232159	270.2754950676	254.7430798314	38.7256079212	4.8228634234	18.9875808264
ko00523	c__Bacteroidia	3.0440630813	0.1488095238	89.2247973997	0	1.8598314125	5.5256695598	2.5469712604	8.3100349542	0	0	0	0	0	0	0	15.146487006	30.7011926523	3.1585496721	1.1635838422	0	1.848593982	19.9174143431	13.2631730618	0	0	0	0	3.7141124589	2.255767785	19.5509938323	48.5256075412	59.5809994856	43.8346182157	160.1347175302	177.5661335222	0	0	0	8.0758987745	0.3051032317	68.9750256	13.5291799719	55.2727342826	40.4223108695	8.8527310526	0.6283239947	0	2.0704986429	0	0	231.4571729729	0.8104315583	28.6986695405	110.5764777973	0	40.6386483985	12.0317576054	0	73.0520832732	3.4812510583	0	13.9176548848	21.5385979527	1.8959506817	17.3990117026	82.2639897372	14.4915125199	43.5426971366	4.987659298	35.9800514327	13.8299856861	41.4907136752	31.7925865922	20.5665235939	7.8980664477	0.9487864241	0.1488095238	8.935686172	7.7703400645	0	89.1282393235	96.4653758501	39.9582627991	16.7160093143	86.5897995033	112.8272126883	42.3505724029	35.8511147969	0	0	0	0	0	0	0	0	46.2399833622	0	20.9158448043	59.2780407115	57.647044297	8.9596396105	78.5443018603	0	3.811503949	0	0.3759995272	0	95.5257496025	0	0	11.4527039655	17.959427875	4.8980696451	10.730288015	11.3512163811	32.3758155938	0.9571551441	1.9643563849	30.8542099498	18.4798012046	110.204715761	0	5.5280838695	0	0	0	12.5023950506	0	2.8195304357	0	11.2157015686	7.6908657895	0	7.1966255463	0	2.2100012461	148.4561340366	0	0	0	0	0	140.7154207977	19.0756942893	0	0	0	77.443705468	65.4261329935	138.9482500606	70.5636684177	26.666765599	76.3092477577	108.4910439546	26.6614180627	5.4989515279	29.7127903963	24.8392207509	5.5767956382	8.2733756363	5.9592065405	107.842114104	187.4374194907	1.6578057247	29.7255690228	17.7911190089	8.2438755804	23.4318464251	4.3781525713	25.0604902732	1.3623829393	0	0	1.3169622934	4.4431948527	16.4132811908	0.6867814608	3.6418430102	11.3403505049	20.0282133378	60.1043326151
ko00523	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1730851098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1977547669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00523	c__Clostridia	3.1764558409	0	7.4939927646	21.7910960812	0.7910758785	6.1289398362	3.9224063279	49.6016824701	0	0	0.1693274054	0	167.658752127	112.8923179798	58.5402137792	94.6170746783	15.3548940993	13.7749131209	49.2369611726	0	81.9871361041	0	146.0642448367	0	0	0	0	94.6614150207	142.5661605556	64.8688832112	38.5052560941	63.7264395775	89.4858653933	12.6537942229	19.6833573011	0	0	7.4115798217	23.4331909576	8.5764514097	8.5980129971	40.0390735979	6.6911057142	10.7839229522	23.7433776193	13.2308044165	37.0145374964	29.4633803977	0	0	26.9391797916	0	46.1482365066	16.220439582	1.534047187	24.8628778681	14.5887081211	20.7545563128	35.6495788206	26.4497281416	55.8776085498	25.5891179885	11.2849222015	30.0273359465	57.106985422	25.2787784504	114.1012296867	16.7230971789	21.4774606649	22.968165635	13.0839836448	27.1029093356	39.3170334107	51.7297226646	89.9310783287	39.4081897593	9.4886173709	56.3677194186	33.8109868018	15.235473439	68.3313140563	71.372228463	95.6470133635	61.2536819206	47.2750811356	50.1055143129	40.1275729835	74.3504118845	0	0	0	0	0	0	0	0	125.4939966839	0	62.0666726798	65.7465046287	61.7067827882	133.3128949013	83.1881766987	3.5889078677	64.2097003324	0	1.7078090675	66.0517407818	21.6105957241	0	16.2575397691	59.1939085834	79.9939314559	54.6374661664	0	70.6063913962	29.221426299	89.8682962488	50.8835770208	21.4613370541	31.2273878407	62.6085956296	0	156.7922942927	0	0	1.5181154129	54.8398423079	0.8251022374	18.570460786	0	40.0751367056	24.0944060797	0	42.7448006375	0.141424613	25.28662459	102.8123513817	0	0	0	0	0	5.4916322857	48.9345609831	0	0	0.3405341059	15.2712718859	80.1488410325	16.586075108	56.9867563762	17.8682913796	37.3184280889	20.5528904182	37.1998105154	30.5044713294	0	1.9977579842	244.6204065147	75.2460173735	66.2539154023	31.4334661766	49.2492193523	36.1625775779	43.5829362659	23.0918205979	31.9372142173	22.3383042336	48.8453070244	45.5935794199	10.283259897	2.3698960393	76.8054428561	52.2743623393	17.2524224622	1.4729004919	0	0	2.4290163105	8.3832176096	4.0195670068
ko00523	c__Coriobacteriia	1.6683583357	0.962197284	1.456456453	2.26936235	1.5086015207	1.0159576615	1.0230210681	2.6169933595	0	0	4.0237721578	0	5.283101464	4.132308179	1.3184835737	1.2022394745	1.9922339128	0	3.325194128	0	4.4137054212	0	0	0	0	0	0	0	0	0	1.7244739433	1.7374423559	1.7875823056	12.9362703137	7.3642523045	0	0	0	7.6339721667	0.714751154	0.6395430815	1.6294249214	0.5816088175	0	5.1354202127	0	11.6357456272	3.173743752	0	0	6.3662351514	0	4.6794744368	2.1954496145	0	2.8092496642	0	2.1219882799	0	0	0	3.0990723724	0	0.6551135236	0	1.4527399591	0	0	0	0	0.4780162331	0	0.8003969922	0.4390041499	0	0	1.0118517151	5.4355039642	1.543317468	0	0.9016241432	1.3888082998	2.0375493055	1.6204527066	1.4761739832	0.8218504133	0	1.5207472778	0	0	0	0	0	0	0	0	0	0	0	4.0414219779	0	0	0	0	5.7198538111	0	0	0	0	0	0	6.139395493	2.4291396514	5.7441959498	0	5.0258806265	0.917852816	4.3360028931	3.9093149511	1.6437507703	2.0721376556	2.274335335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5841396936	0	1.5658156463	0	0	0	0	0	1.1463777293	0	0	0	0	0.8481076038	0	1.7134766048	0.724087327	0	0	2.0197412119	0.3655981307	0	0	0	0	3.5781767225	0	0	0	0	6.1195410748	10.165164584	0.9858514897	1.658969208	2.7202364875	1.3608094602	0.6090388851	0.3649197064	5.2111921786	4.6030161842	2.6910199937	1.2266049204	0	0	2.4248579905	4.4887972283	0.9989050643
ko00523	c__Deltaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0441002431	9.2381489353	14.2263911752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
