Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00124	unclassified	1.53589e-05	5.39659e-07	1.1776e-05	1.66529e-06	2.34348e-07	3.15822e-06	8.25295e-06	1.26119e-05	1.88937e-06	0	7.20617e-07	3.49558e-07	1.17073e-06	5.96168e-06	5.59221e-06	8.1446e-07	0	0	0	1.3669e-07	0	1.13953e-05	0	0	0	0	0	0	0	0	1.83832e-06	2.9936e-06	2.70797e-06	0	0	0	0	0	1.50912e-06	2.64227e-07	5.97661e-07	1.72262e-06	1.71936e-06	1.18135e-06	2.71347e-08	0	1.87485e-07	0	3.62137e-07	0	6.74527e-07	0	0	7.95655e-07	0	1.5281e-06	1.22571e-07	2.85269e-07	2.29154e-07	0	0	1.32805e-06	0	0	4.74814e-07	3.31598e-06	0	0	1.30288e-06	2.12776e-06	1.03974e-06	0	2.31498e-06	0	0	5.7884e-07	0	0	1.34259e-05	0	3.23622e-06	3.19669e-06	2.51412e-06	2.03992e-06	1.38686e-05	5.30813e-06	1.84537e-06	1.38767e-06	0	0	0.000308454	0	6.80038e-05	0	0	7.10495e-06	1.66861e-06	1.14744e-05	0	3.87565e-07	0	1.88151e-06	0	0	2.06176e-06	2.84082e-07	3.21092e-07	1.12356e-06	0	0	0	0	0	0	0	0	0	2.42588e-06	1.06384e-06	0	0	1.0901e-06	5.34814e-07	1.18983e-05	1.42253e-07	5.57414e-07	0	1.54386e-05	3.45765e-07	3.09555e-05	0	5.62519e-07	9.69215e-06	0	1.3181e-05	0	3.34711e-05	3.73134e-06	0	2.45393e-06	3.02872e-07	3.00262e-06	5.76745e-06	6.4216e-07	1.27556e-05	1.35538e-06	3.74871e-06	6.91495e-06	2.47159e-06	0	3.10743e-06	7.51859e-07	1.13977e-05	1.05032e-06	2.97833e-06	5.95731e-07	1.96812e-06	0	0	0	1.20225e-06	1.66804e-06	8.33784e-07	0	8.62703e-07	1.01337e-06	0	1.16059e-05	6.80445e-06	8.79393e-06	2.17009e-06	0	1.32804e-06	4.05255e-06	6.20241e-06	7.33808e-08	9.47331e-08	0	1.64246e-07	2.67495e-07	1.50527e-07	2.09209e-07
M00125	unclassified	2.5404e-06	1.02231e-06	1.50501e-07	8.96119e-07	8.36696e-07	3.50314e-07	1.42895e-06	2.07718e-07	6.5955e-08	4.41225e-07	1.4068e-06	1.43354e-05	1.35886e-06	7.46305e-07	1.97169e-06	8.36792e-07	9.392e-07	2.24709e-07	3.42907e-07	1.74008e-07	2.51905e-07	5.445e-07	4.71378e-07	0	0	9.90357e-08	0	0	1.10223e-07	1.56142e-07	8.199e-06	9.72207e-06	8.92348e-06	3.47796e-07	9.51039e-07	0	0	0	0	0	1.76056e-07	8.67342e-07	8.61929e-07	1.00251e-06	3.63348e-07	2.04446e-06	1.28188e-07	5.22372e-07	0	7.70111e-08	9.07303e-07	2.61181e-07	1.21097e-06	3.21117e-07	0	1.86513e-07	7.09363e-08	2.73705e-07	2.33442e-06	3.37493e-06	5.49466e-07	0	9.45278e-08	7.75707e-07	1.2134e-06	1.73915e-06	6.09921e-06	1.08968e-06	3.29688e-06	3.50901e-06	3.53842e-06	1.35091e-06	6.23843e-06	1.26007e-06	7.4163e-06	3.26313e-05	5.15613e-07	3.67582e-07	1.00139e-05	0	5.00175e-06	1.03052e-05	4.92593e-06	3.76319e-06	8.84132e-06	1.21918e-05	1.56024e-06	5.61852e-06	8.54074e-08	6.08617e-08	0.000332293	7.15916e-08	6.552e-05	1.79363e-07	0	7.376e-06	0	1.29567e-05	1.01445e-07	1.22964e-06	8.32732e-08	3.27772e-07	0	8.5448e-06	2.82119e-06	0	2.65005e-07	5.83744e-08	0	6.61875e-06	2.03568e-07	4.54051e-06	3.5229e-06	3.00576e-06	0	2.37267e-06	2.49994e-07	4.98944e-06	4.76619e-06	0	0	0	1.44814e-07	1.41438e-07	0	5.16505e-07	0	2.29448e-06	1.0871e-07	8.47708e-07	0	0	1.49382e-06	0	1.09564e-06	0	1.47485e-06	3.90031e-06	0	1.90266e-07	0	8.24639e-07	6.0328e-06	1.27177e-06	1.67187e-06	1.19334e-06	1.18209e-06	2.08547e-06	5.17363e-07	0	1.51275e-06	2.32475e-06	1.15195e-06	2.21568e-07	4.27178e-06	9.05397e-07	8.67879e-07	1.04964e-06	0	3.18064e-07	5.48735e-07	3.25802e-07	3.59593e-07	1.76973e-07	6.52539e-07	3.11023e-06	3.94065e-06	9.00786e-06	8.69717e-06	5.5002e-06	8.70542e-06	2.60722e-07	9.73018e-07	2.93474e-06	4.0454e-06	4.41384e-08	0	0	1.55082e-07	5.78262e-07	8.79152e-07	2.73472e-07
M00126	unclassified	1.28752e-06	5.44465e-07	2.97994e-07	2.68074e-08	1.1863e-07	0	3.49165e-07	0	4.32956e-06	1.68429e-06	1.58488e-06	1.23971e-06	5.53088e-06	3.42987e-06	3.14882e-06	3.00666e-06	2.70066e-06	1.09936e-06	1.46306e-06	4.17904e-07	5.57688e-07	6.83547e-06	8.62311e-07	1.35215e-07	0	7.66365e-08	1.00407e-07	1.00736e-07	2.05394e-08	4.21756e-07	3.09789e-06	3.1357e-06	2.19112e-06	8.47892e-07	2.97565e-07	0	0	4.48951e-06	1.29458e-06	3.35226e-07	5.70529e-07	1.017e-06	1.34018e-06	1.4954e-06	3.11302e-07	3.27455e-06	2.81235e-07	1.95505e-06	3.27323e-07	3.9092e-07	1.03887e-06	2.70816e-07	5.19013e-06	2.6401e-06	3.58918e-07	2.01332e-06	1.48307e-06	7.97041e-08	1.02797e-06	1.47383e-06	1.87953e-06	1.09115e-06	1.21252e-06	3.92731e-06	1.38378e-07	9.59467e-06	9.76209e-07	1.72476e-06	1.0912e-06	8.66612e-07	2.38138e-06	1.18433e-06	4.57177e-06	2.63956e-06	5.50945e-07	3.05336e-07	2.85931e-07	9.8365e-07	9.12259e-07	0	2.91444e-06	2.18412e-06	2.13093e-06	1.12124e-06	1.74286e-06	4.13709e-06	8.23642e-07	1.48129e-06	1.14231e-06	2.71251e-06	0.000209176	8.56785e-06	4.54798e-05	3.2064e-06	8.76418e-07	4.09511e-06	1.69745e-06	7.63024e-06	5.37175e-07	5.76333e-06	1.47653e-06	2.49774e-06	2.70364e-06	1.00288e-05	3.24676e-06	6.4362e-07	4.96889e-07	4.93448e-06	1.48488e-06	4.11553e-06	6.70295e-06	1.22424e-06	9.37026e-07	1.04306e-06	0	1.92356e-06	6.0397e-07	3.56876e-06	5.84488e-06	7.97492e-07	9.98759e-07	1.31465e-06	9.44052e-07	5.89369e-07	9.19411e-08	4.45555e-07	6.0852e-07	6.57695e-07	3.7264e-07	8.87904e-07	7.35496e-07	1.09409e-06	6.69111e-07	3.38549e-07	4.88025e-07	1.12437e-06	1.381e-06	5.15754e-06	1.29378e-07	2.27686e-06	8.19111e-08	1.12151e-06	5.73444e-06	2.86611e-07	2.25563e-07	1.0057e-06	2.01805e-06	2.26297e-06	2.9417e-06	1.27095e-06	4.52847e-06	1.71086e-07	9.55948e-07	1.28497e-06	3.78441e-06	2.08037e-07	1.53879e-06	2.48465e-06	1.13177e-05	4.24098e-05	3.22216e-06	5.31445e-06	7.89187e-07	4.27042e-07	1.4827e-06	7.21118e-07	1.95444e-07	7.75347e-07	2.54807e-06	1.7443e-06	8.16881e-07	3.39761e-06	3.52238e-06	1.6203e-07	9.93871e-07	5.72609e-06	1.9004e-07	3.80177e-07	3.37918e-07	2.31041e-08	1.07626e-06	8.31557e-07
M00127	unclassified	3.36867e-06	9.02688e-07	1.73666e-06	5.66652e-07	6.05078e-07	3.01679e-07	2.08002e-06	0	0	3.23652e-07	2.33315e-07	1.06674e-06	7.47113e-06	8.72084e-06	5.78712e-06	4.97618e-06	1.59804e-06	3.40445e-06	1.10091e-05	1.41463e-06	3.82971e-06	2.76085e-05	9.83308e-08	1.57774e-07	0	1.65466e-07	0	0	5.74003e-07	0	9.47311e-06	1.33501e-05	9.72948e-06	2.0649e-06	7.36778e-07	0	8.35549e-08	1.74447e-06	2.71579e-06	7.71112e-07	2.06847e-06	2.28141e-06	3.85653e-06	3.77606e-06	2.95408e-07	1.61354e-06	3.46554e-07	1.46035e-06	5.13483e-07	5.84271e-07	4.06979e-06	1.20042e-07	3.60499e-06	1.10376e-05	3.57079e-07	8.16086e-06	7.68871e-07	1.09553e-06	1.1964e-06	4.77858e-07	7.6718e-07	7.76576e-06	1.8836e-06	2.65507e-06	8.55076e-07	1.31976e-05	3.18426e-06	1.11107e-06	1.96989e-06	6.05004e-06	2.38951e-06	3.33134e-06	3.78304e-06	7.07229e-07	3.26651e-06	3.98942e-06	7.66247e-07	7.01867e-07	4.07718e-06	1.56484e-07	5.9338e-06	8.24003e-06	2.97655e-06	4.17959e-06	5.14658e-06	9.42216e-06	2.49739e-06	6.3711e-06	2.65556e-06	1.26858e-06	0.00013948	1.63124e-06	2.91238e-05	1.75409e-06	2.83031e-07	3.29715e-06	3.67458e-06	4.96685e-06	5.7594e-07	1.22233e-06	3.14794e-06	1.97117e-06	7.86148e-07	2.05975e-05	3.48162e-06	4.1222e-07	4.33189e-07	1.63294e-06	1.72425e-06	3.29993e-06	1.49325e-06	6.25372e-06	1.43284e-06	5.21921e-06	0	6.02151e-06	0	3.00191e-06	1.99424e-05	6.13202e-07	4.48568e-07	1.31149e-06	1.27622e-06	1.18134e-06	2.14893e-07	0	1.96367e-07	8.84876e-06	2.02698e-06	4.82917e-06	0	2.88092e-06	5.11848e-06	3.68267e-07	8.20044e-06	2.11429e-07	5.33338e-06	4.06947e-06	5.36112e-07	1.27574e-05	8.82492e-06	1.74839e-05	5.96748e-06	2.58248e-07	8.00613e-06	7.99643e-06	1.67485e-05	3.04456e-05	6.0338e-06	1.59482e-06	8.20721e-06	2.39338e-06	3.28596e-06	0	3.10018e-06	3.20647e-06	1.49725e-06	1.68207e-06	0	4.38919e-06	6.49661e-06	7.78135e-07	5.0144e-07	7.1055e-08	4.18547e-07	2.58352e-06	1.55906e-06	3.6964e-06	5.75369e-06	4.78402e-06	5.48471e-06	4.57805e-07	3.72113e-07	8.64004e-07	1.63628e-06	5.25369e-07	3.33087e-06	6.11696e-07	1.30082e-06	2.38279e-06	4.23873e-07	1.61492e-07
M00128	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76099e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54452e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83726e-07	0	3.44093e-07	0	1.97407e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000295634	0	6.76619e-05	0	0	7.25193e-06	0	1.04493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00129	unclassified	0	1.9246e-06	2.68283e-06	0	0	0	1.96114e-06	0	0	0	0	0	3.06113e-06	3.7711e-06	3.20197e-06	0	3.4718e-06	0	0	0	5.26884e-06	0	0	0	0	0	0	0	0	0	0	0	2.59403e-06	0	0	0	0	0	1.96001e-05	0	0	0	1.74393e-05	0	0	5.24302e-06	0	8.666e-07	8.91049e-06	0	0	6.82744e-07	2.09975e-06	0	0	1.25369e-06	6.26843e-07	1.27701e-06	0	0	0	0	0	3.10498e-06	0	0	0	0	0	0	0	1.1448e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28737e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63885e-06	0	0	0	0	3.70182e-06	0	0	1.70644e-06	0	3.4622e-06	0	1.01338e-05	6.51309e-06	4.53575e-06	0	1.02475e-05	0	1.41662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77998e-06	8.99727e-07	0	6.10327e-07	0	8.26018e-07	0	0	0	7.57211e-05	0	5.23332e-05	6.83564e-07	0	3.63344e-05	0	8.2244e-06	0	0	0	4.20929e-07	3.94917e-06	0	0	0	1.7993e-06	1.19354e-06	8.88595e-07	0	8.66789e-06	0	6.67087e-06	0	0	0	0	0	0	0	0	1.82911e-07	0	0	0	1.98543e-07	0	0	8.50466e-07	0	0	1.33791e-06
M00130	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.21022e-08	0	0	0	8.9947e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000113919	0	2.38068e-05	0	0	2.62557e-06	0	3.28398e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00131	unclassified	1.83223e-05	7.779e-07	1.33295e-05	1.82758e-06	2.06316e-07	3.3844e-06	8.74538e-06	1.42547e-05	0	0	5.52599e-07	7.93513e-06	9.16555e-07	6.83019e-07	3.80753e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03541e-08	0	0	0	0	0	0	0	1.46485e-06	0	2.80884e-07	1.26805e-06	1.86304e-06	1.55542e-06	2.12597e-07	0	5.36029e-07	0	0	0	0	0	9.60678e-07	0	1.46898e-07	2.18378e-07	0	0	0	0	0	0	0	7.59552e-07	0	5.14426e-06	0	0	1.83665e-07	0	0	0	4.13274e-07	0	1.9313e-07	2.24215e-07	0	0	1.13498e-05	0	2.04699e-06	1.48991e-06	2.38903e-06	1.51906e-06	1.02069e-05	2.85354e-06	0	4.77121e-07	0	0	0.000284612	0	5.69689e-05	0	0	6.63847e-06	0	1.00755e-05	0	3.57285e-07	0	0	0	5.94922e-07	3.49825e-07	0	8.55045e-08	0	0	2.27276e-06	0	0	0	0	0	0	0	3.09783e-07	0	0	1.84338e-07	8.19242e-07	0	7.95783e-06	0	0	1.46617e-07	1.37403e-05	0	2.82799e-05	0	0	7.79417e-06	0	1.29061e-05	0	2.81282e-05	4.1278e-06	0	0	0	0	0	0	1.27565e-05	0	0	0	1.98964e-06	0	3.57327e-06	0	9.86812e-06	0	5.52754e-06	0	2.0691e-06	1.36367e-07	0	0	5.12754e-07	0	0	0	0	1.16658e-06	0	8.30852e-06	4.05905e-06	5.78561e-06	1.81314e-06	0	1.42851e-07	4.0308e-06	5.03263e-06	0	0	0	0	1.52361e-07	0	1.17289e-07
M00132	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70131e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015646	0	3.39577e-05	0	0	4.32243e-06	0	4.51638e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00133	unclassified	1.02877e-06	2.57068e-07	2.35252e-07	8.09922e-08	0	0	1.39723e-07	0	0	0	2.80586e-07	1.56639e-07	2.47595e-06	5.83865e-06	2.55699e-06	4.39246e-07	1.05979e-06	3.22926e-07	7.00152e-06	8.04083e-08	8.85872e-07	7.25425e-07	1.87901e-06	3.02385e-07	0	3.76824e-08	0	1.42373e-06	0	0	2.13548e-06	3.3924e-06	3.05885e-06	6.9819e-07	0	0	0	1.92366e-06	8.14444e-07	0	6.78123e-07	9.09035e-07	2.25183e-06	1.41341e-06	5.12202e-07	2.02136e-06	3.03937e-07	1.51113e-07	1.63322e-07	8.28242e-08	1.52897e-06	5.30826e-07	8.69013e-07	6.50781e-07	0	1.01841e-06	4.7942e-08	1.60108e-07	1.91371e-07	3.61643e-07	0	1.29288e-06	1.3362e-07	2.56326e-06	8.7166e-08	1.13989e-05	1.48813e-06	6.96951e-07	3.16207e-08	8.90164e-07	8.63409e-07	4.83374e-07	3.03414e-06	4.86905e-07	1.74049e-06	5.27714e-08	2.46084e-07	1.58887e-07	7.33339e-07	0	2.36808e-06	3.40872e-06	1.07284e-06	1.58876e-06	3.89894e-06	4.32047e-06	4.27454e-07	2.594e-06	0	0	0	0	0	0	1.00782e-07	0	3.16964e-06	4.26066e-06	1.56952e-05	1.25135e-06	9.69768e-06	9.13007e-06	4.29491e-06	2.97213e-05	5.00908e-06	5.88154e-07	5.51578e-07	1.64196e-06	2.53165e-06	1.08379e-05	2.50389e-06	6.3918e-06	3.92932e-06	5.20782e-06	0	5.20638e-06	0	6.64911e-06	0	0	2.39159e-07	8.73373e-07	6.4057e-07	0	1.01569e-07	1.60485e-07	0	1.22597e-07	0	0	8.53556e-07	8.4465e-07	3.70363e-07	5.19939e-07	1.39015e-06	1.95453e-07	9.65497e-08	2.61719e-06	0	2.57764e-07	0	5.66289e-07	7.61201e-07	2.13553e-07	4.28637e-07	2.51187e-07	3.69105e-07	9.41297e-07	1.96223e-06	5.74331e-07	2.98484e-06	1.06655e-06	3.71709e-08	0	2.33517e-06	5.64001e-07	1.05921e-07	6.12049e-08	1.12994e-06	3.47853e-05	8.09823e-07	5.64613e-06	1.26585e-06	9.49022e-07	1.51505e-06	5.25219e-07	0	4.44427e-07	4.50859e-07	8.98114e-07	1.87826e-06	3.0011e-07	2.10638e-07	2.14771e-07	2.00832e-07	1.29631e-07	1.04318e-07	1.32276e-07	3.74745e-07	1.24962e-07	3.66775e-08	2.16626e-07
