Pathway	Family	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko03430	f__Victivallales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1598619143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03430	f__Yersiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3353986531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Acidaminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.2507666866	81.717837616	259.2443242618	0	131.184773778	0	0	0	0	29.7674692209	0	2.7177820169	41.6397701852	0	36.5337821441	164.2196906778	0	327.8195484922	165.2552428374	23.2708973192	146.1593961698	355.8701463697	0	197.3514283593	0	0	0	0	0	0	0	0	0	0	0	103.345369989	125.5171881526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3292937501	9.6652558936	0	0	27.8404604518	116.8138517506	37.0481094636	25.107134075	108.6870972508	15.9446616051	54.9967903729
ko03440	f__Actinomycetaceae	0.4292067555	0.9866299457	1.0145148492	1.2925875608	0	0	0.2222222222	0.1304629289	0	1.0688686286	0.1596445358	0	0	0	0	0	0.9174216905	1.6186008926	1.4335746951	4.125782304	0	0	0	0.2405162106	0	0	0.4549217263	0	0	0	0	0	0	0	0	0	0	0	1.8523904812	1.0230910251	0.3001118859	1.6706658372	0.1570871192	0.6080284366	0	1.5497627207	0	0.2379886391	0.5688604793	0.2680407126	0.218660767	0	0.4412149055	0.1342450175	3.3242226116	0.1461091733	1.4630833465	0.3977251712	0.8881911541	1.3882583615	7.224760433	3.1434677612	7.0790240718	0.1604336573	0.8769599959	0	0	0	0	0	0	0	0	0.1601940662	0	0	0.2489090499	1.7844208591	0.6625384071	0.187296897	0	0	0.447473334	0.2773635733	0	0	0	0	7.4474685172	3.3021658856	59.4464777837	2.466117248	0	2.4187140617	1.2188212844	0	0	0	0	0	0	0	0	1.187621488	1.2490738368	0	0.2756852678	0	0	0	0	1.1130046997	0	1.0934644943	0	1.8350677679	1.3536648396	0	0.7746335345	0.4732294381	0.2761596548	0	2.8373907524	0.7654627932	0.3005014882	1.1913297312	1.7175183844	0	0	0.3703492258	0	0	0.8963105409	0	1.0287826773	3.8254473889	1.0041638454	0	0	0	0	0	0	0.2169307266	0.7150426849	0	0	0	0	0	0	0.1654495541	3.1378248939	0.2583979328	0	0	1.2564654708	0	0	0	0	0	0.155247807	0	0	0.2407008158	0	0.1348711504	0.3158183605	1.0808723626	0.2550038018	0	0	0.42934596	0	0	0	0	0	0.4406142637	0	0
ko03440	f__Aerococcaceae	0	0	0	0	0	0	0	0	0	0	0	546.715041298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Akkermansiaceae	85.0167770358	0.6194707656	70.3244473045	9.9367553955	0.6145863363	17.8270802025	59.1168508945	80.5039304538	0	0	0	0	0	0	6.2362013382	55.273290619	147.8950160962	226.7138511973	115.4331432676	1.2966180071	127.4714090467	0	0	0	0	0	0	0	0	0	16.6497056925	20.8299999828	33.2383169326	0	0	0	0	0	65.386379384	65.684495188	137.19024604	145.0483162883	65.0098457011	16.5751599357	0	6.7596265763	0	18.3333459395	0	0	0	0	0	0	1.7344510305	0	0	0	0	0	0	0	0	0	0	0	9.1392568999	43.9357106881	5.5823747139	0	0	33.5142485066	0	0	5.9407460672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9847173687	0	0	55.3183012364	18.5730898495	32.155767384	0	65.8990606742	0	0	1.0090924158	0	0	0	0	2.0205161289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5998633463	35.1887304629	0	0	0.6334334275	0	0
ko03440	f__Alcaligenaceae	0	0	0	0	0	0	0	0	0.379158506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Atopobiaceae	0	0	0	0	0	0	0	0	0	0.1768485725	0	0	0	0	0	0	0	0	0	0.1413979411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0941619586	0	1.1129150089	2.3251359656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8418046193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345715917	0.5437135912	0	0.2108585447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5236123075	0	0	0	0	0	0	0	0	0	0	0.3821890181	0.1397905149	3.5155173421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1053274451	0	0
ko03440	f__Bacteroidaceae	2.7725882543	0.1773616053	202.9311117809	0.4881073247	6.4339587738	7.7104050226	3.0443567133	21.0449067313	0	0	0	0	0	0	0	94.2507502609	118.4792919404	9.9967637156	8.1067219469	0	11.9572873313	42.0826102091	88.7110571544	0.5107422809	0	34.1139189162	22.4257132577	44.2221550435	36.9599783334	145.1044901383	110.2830891656	178.4817362203	104.7105415469	593.4208532798	422.0760751734	0	0	0	16.2526294121	1.7004281949	154.7779317466	25.2098728226	130.4458979417	123.3062316588	48.4523438929	4.3062685161	0	3.9049345051	0	0	525.970000368	2.2688266119	81.3093059695	316.1862023527	0	170.4531045389	27.0122307258	0	197.3438494354	7.4803875404	0	47.2098420508	66.266016072	0	46.0346722117	85.3493112184	64.9046719826	110.0724154339	31.6863100897	97.095660297	50.1221433253	161.0431760505	115.194651839	98.048177506	22.9416531191	13.224914178	0.4874305305	61.768896269	100.4475298063	0	161.0815873535	232.1354336527	133.0030294493	45.2231472811	133.7881115298	258.875170465	138.7119116845	82.2626346318	0	0	0	0	0	0	0	0	111.1867839251	0	67.18568808	207.2987032923	176.6204575757	33.3932189318	364.1348035786	0	14.5642666897	0	1.1735396035	6.6719324561	360.1556637315	0	0.2247133864	30.7430433971	50.5407468149	12.6005222434	81.8916893004	34.9327823247	155.147486086	7.077676123	7.0063694952	138.3540103704	65.7579266964	293.5685618683	0	12.6007339454	0	0	0	94.4005769639	0	197.5804129828	19.6738028174	23.879629422	51.7739760756	0	44.7921074224	0	2.9441512449	379.0940012889	0	0	0	0	0	358.2489882322	46.0342975071	0	0	0	243.7447248176	144.8655030299	204.3434910458	180.2124231828	66.8540474301	159.1713227083	400.7541807181	46.6760299715	33.3998647402	0	0	0	6.1790929549	0	0	0	0	205.8996964242	108.563745068	83.5828272945	122.8667868543	49.8557832336	110.0587869366	7.4954866549	5.1459749203	3.4449811577	2.5017325087	15.8493612057	60.9423545554	2.1259175581	8.2361301274	56.4476742643	282.9394175351	235.9045668407
ko03440	f__Barnesiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286913439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1457780973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1865915545	0.146969165	0.1344482406	0.2504106253	0.4202185361	0.297158574	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Bifidobacteriaceae	44.176125206	195.7077573308	78.4526492207	72.9357353006	337.7924444554	25.3106012303	22.5069634144	306.1194848788	0	351.8928134218	587.7161278302	285.0234454989	219.675623119	16.8527050546	9.2769624284	15.7942633788	918.6886261715	974.8034406272	56.092812554	1832.3107929305	22.1846748043	712.3257390702	0	11.0821769798	0.7434241377	1696.9157289147	1271.128125058	10.0249770223	12.1097564253	0.1151410478	0	0	0	0	0	0	0	0	0.1151410478	3.6080820613	0.2590338478	2.1843566212	1.8528208732	5.2613506522	161.2244986766	6.0208813462	0	642.5836342323	1035.1424290296	1625.6818730323	0.5188270961	1060.2170102851	31.7236139318	26.9346639092	1843.8924757515	81.7163093919	15.5944748154	453.4280197748	46.352312965	14.6326990076	3.1439813005	769.6770803869	119.0766221122	466.0187375686	9.9168899228	226.4949793474	165.0450513991	523.5487592532	1629.9560447721	916.0575055751	26.3903879072	657.9216930212	0.5350319201	1.5948365537	158.980591636	79.8975030829	27.7535100167	15.9403710087	10.692455398	0	194.3219361779	48.8508255802	53.9403691244	98.7331820965	101.1640248255	115.6525271257	70.4081435359	234.6508793597	0	0	123.4734724881	0	0	0	0	19.9462829545	0	6.6993773853	0	7.7131288525	0	0	10.6541295706	0	2.7284448851	741.6087137245	695.6262251553	36.5504826796	80.3356900557	0	62.1814952347	0	0	0.3713020914	0	0	54.9515281707	0.5726101203	0.4941957922	5.1415715171	8.4619808554	41.6477876406	560.3103424875	53.2071803923	394.9303060516	1075.7170961465	1114.7726445714	11.8490050344	0	324.6342184196	0	236.8997104183	71.8220229322	0	164.7301221267	0	134.2527121572	41.7770761196	0	0	1739.1271932944	0	1293.6005291499	58.2786640638	8.6614136873	1554.4138591944	1.0470660318	0	443.3591075039	41.9679867165	593.4856040549	86.8672739799	5.1554643227	68.4460916073	12.7511841014	54.4892905009	11.6023449709	0	0	0	588.3851646355	0	0	0	0	35.3118924757	11.0971534737	10.6310042041	111.3138892791	802.8116967142	19.6236128881	1708.901902901	1469.0344492341	0	39.6150276249	1465.3771357075	898.6083635293	733.2370543193	2269.4444632265	442.4606942576	245.4038558383	788.9113230225
ko03440	f__Campylobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8172978794	11.4615250768	0	0	0	0	0	0	0	1.2692772432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3292904729	0	0	0.994468856	0.3425637805	3.3730181685	0	0	0	0	0	0	0	3.1353814106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2863694132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Clostridiaceae	0	0	1.522952548	0.7971957436	0.4856978859	0	6.5421032325	0	0	0	0	0	0	0	0	1.819318012	0.1470349836	0	3.4892710381	0	1.2999467043	0	0	0	0	0	0	0	0	0	0	0.8340271134	0.90468125	0	0.6212848476	0	0	2.9444151225	8.0720162848	1.785421826	0.9845232966	1.1288158736	0.5661835192	2.090928582	0	25.1139903176	0	0	0	0	5.8645723972	0	0	1.9130178802	0	2.3606327732	0	0	0	0	0	0.1060699123	0	0	0	0	0.8525327521	0	0.8254486649	2.3153846755	0	1.5532078219	0	0	0	0.1475704658	0	3.0735847583	1.6996678668	0	0	0	0	0	0	0	0.7851551212	0	0	0	0	0	0	0	0	0	22.6130943008	0	57.8804575921	0	32.8415537809	55.057851564	33.6681605533	5.3085444056	0	0	0	5.7208036113	11.674735052	0	6.6503627621	0	0	0	0	0.5873028645	0	0	0.39456098	0	0	0	0	0	0	0	0	0	1.1736453433	0	0	1.3655952643	0	0	0	0	0	0	0	0	0	0	0	0.0903551468	0	0	0	14.7606547348	0	0	0	3.9852869468	0.7650698205	0	0	1.5840796494	2.0498463634	0	6.668902028	2.7267682439	0	0	0	0	0.2735559246	3.2580140869	1.4226406698	2.6156089541	3.1055276538	7.4739744673	2.7497181943	0	0	2.0988369928	4.8326402914	0	0	0	0	0.5930975182	0	0
ko03440	f__Clostridiales_Family_XIII_Incertae_Sedis	0	0	0	0	0	0	0	0	0	1.76909286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379694219	0	0	0	0	0	0	0	0	0	0.2583390684	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8347212703	0.1568521801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7381594797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7808918013	0	1.0956777034	0	0.4253202799	0	0	0	0	0	0	0.2730390334	0	0.2186203116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689918869	0	0	0	1.4264841716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Clostridiales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5586154636	0.6213289453	1.6986071585	2.8255039043	0	0	0	56.928767257	16.2546304809	0.8388011619	17.4690433587	42.0126536242	8.3393527885	23.6408734407	0	6.9996971733	0	4.776073167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8992679786	0	0.0374960082	0	5.6194818921	0.2251014066	28.4353213403	10.0735293152	0.1707147251	0	0	0	0.6929666317	0	2.3993984097	2.3430637104	1.2263958714	1.2393772727	1.1243085727	1.1501534237	0.0867522834	1.2508964284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3761360428	0	0	14.5136500584	0.1410261751	27.2862658499	0	0	0	0	0	3.8712850808	0	0	0	0	0.412065086	0	0.9808374	0	0.6086394715	0	0	0	0	0	0	2.325650725	0.42492549	0	0	0	0	0	0	2.763489383	0.2749106557	0.1491695967	0	1.8767096592	0.5811450055	0	0	0	0	0	0	0	0	0	0	0.8039097924	3.3198795253	0	1.0739584237	0	0	3.055441811	0.6362934968	0	0	0	0	0	0	0
ko03440	f__Coriobacteriaceae	126.8182308658	113.6745577006	151.2672416953	172.7111841456	151.555074929	32.6847243393	53.6050496554	105.6706838347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0927349609	11.1115303228	33.5937515087	0	0	0	0	0	83.9638973109	52.6239242626	19.692238551	136.5508198676	46.3031395002	122.1490759703	0	144.0508908807	0	248.955792113	0	0	0	0	0	0	0	0	18.7686073653	0	58.2217338069	58.5970847584	0	0	89.7317201589	25.8590566453	83.8685714926	14.535676073	0	0	0	0	0	0	0	0	0	0	0	0	42.5472906873	0	0	45.6366478547	59.741170765	68.6282686337	49.0046225134	0	0	47.9339975193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0896057348	0	68.8805371349	0	0	123.0965049385	249.6197749055	93.2589766073	0	0	0	0	0	68.689635021	0	64.2756911811	0	0	78.3820416846	0	120.601862995	0	112.0417539805	0	0	0	0	0	0	19.5612911408	114.4358355247	0	0	0	0	0	0	42.1264237947	196.4119037969	0	0	38.5664884502	57.6106297259	0	0	0	0	0	0	0	0	57.4364350761	9.3241472889	33.9301364205	32.7263182164	71.864507913	88.2944446774	1.1754312857	2.6331179122	0	0	207.8672145294	20.0297151775	5.6684840251	5.685071939	161.9468573852	64.4420818106	0
ko03440	f__Corynebacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607727686	0.2804815072	0.7642331695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Debaryomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3860898841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2415458937	0	0	0	0	0	0	0	0	0	0	0	0	33.4598642222	0	16.3793899216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4051930122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko03440	f__Desulfovibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7996024754	1.929083512	4.57401628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4003514398	18.7857750937	12.8586290012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.633363356	0	0	0	0	0.8381850452	0	0	0	0	0	0	0	1.8656878704	0	0	0	1.5674066015	0	6.1132990196	4.4518618493	1.0027566551	0	7.0062491688	3.6760396222	4.2027295656	2.3961264377	0	0	0	0	0	0	3.4074894829	1.3728051623	0.3534156137	0	0	0	0	0	0	0	0
ko03440	f__Eggerthellaceae	7.3594041909	6.1290328946	7.9702890674	10.1701979728	6.2578995101	6.038609865	5.6793224634	9.9901930368	0	0	22.9974135636	0	31.0159679919	25.952236331	4.9242249302	5.9554153347	6.4703336132	0.8086381212	17.9072543064	0	20.8394371133	0	0	0	0	0	0	0	0	0	5.5142361676	4.5127320897	8.1166317655	57.5780945413	38.4821603572	0	0	0	48.633309855	2.7169183348	3.7433338855	15.8756078336	2.5430353247	6.2841307308	14.7398189431	2.529453755	86.3205872173	14.8730465468	0	0	25.7779042575	0.1610305958	19.1325022062	11.5374690857	0	14.7203876435	0	11.2942861745	0	0	0	11.8178500786	0	3.964471211	0	6.524971983	3.4789287283	0.8105979438	14.9444222929	5.0756690085	0.4986712088	3.1862462291	2.2347832022	0.5330699625	10.3042716341	12.6454632185	4.7731214857	34.0655307901	6.5774039991	0	13.391435328	6.375038946	10.5404126035	7.6327151051	8.3393783352	3.6152915032	5.1456778619	14.3363244858	0	0	0	0	0	0	0	0	0	0	0	23.0140784813	0	0	0	0	31.8802038264	0	1.3288173231	0	0	0	0	29.2181323731	16.2195115303	27.0159626761	0	19.3041668301	5.4120181401	24.1651976077	15.7219784057	13.0457865417	10.477840028	7.874094433	0	0	0	0	0	0	0	0	0	0	1.7031495195	0	3.7297104421	1.2454852537	5.8202534283	5.5141653956	0	0	0	0	0	5.5217889151	0.8296239296	0	0	0	3.1190246484	0	6.5909096949	3.1609511195	3.7438228216	0	8.3185936651	7.9371815106	2.4727694453	0	0	0	16.3212938043	0	0	0	0	29.5152107268	55.5218417575	4.9176281157	7.355649499	15.9784912702	5.1942501702	3.300840999	2.5046584777	33.8963986199	29.0589886794	9.5485247206	3.4369780185	0	0	8.4616890153	29.5259482327	4.900037342
ko03440	f__Enterobacteriaceae	43.279052855	6.2405793388	7.5253432797	0.7553226621	0	0	291.262662315	0	1899.2321443235	520.0548214464	221.1409595655	375.2800022446	59.744073034	3.7477958213	14.6708674883	3.4148630535	30.3916496144	190.6082045787	0	89.101520016	37.6188546758	576.5616580621	0	0	0	0	0	0	0	0	5.0148916487	0	16.0104962038	0	0	838.1389493435	112.4908176762	2.939532466	190.3241508546	585.2960094556	78.3916733067	307.9542092113	30.7758747662	10.6812439859	238.130198365	1217.2839415179	18.2187942042	85.6363070955	148.0163500552	158.5533641057	0	431.7167793166	0	0	28.5601373649	0.9140630594	36.4753619007	15.8004825692	41.4345024867	18.9577252686	0	0	69.3467587566	24.3798801237	15.5949609259	6.9415837712	98.9764633775	392.3167924446	6.9629238082	33.6954091104	42.2458532262	102.0209939616	85.4389758865	117.4516761067	55.8039047576	1.9135807734	82.4653668243	96.8071573732	36.7873788809	3.5525905165	0	1.2094740395	1.5102426298	0.2798540409	4.6916252641	4.7475453895	685.3397288667	0	1185.1225941106	1910.4851014513	0	590.3330757395	0	634.6653207903	724.6565447637	768.5414962696	12.9963224951	174.5419680251	45.2963198985	646.7284941255	2.1616843005	19.8791693786	0.8779485231	23.8450092606	7.5318530461	1148.220502538	1294.4514355433	7.2122957702	0	35.3760873234	0	0	0	0	0	18.7278523459	0	2.9307586162	0	0	0	30.6447240274	517.0911741364	0	904.4493277102	820.3511680168	22.7760299448	22.5316289595	203.356848842	0	564.5196445911	433.9281314103	277.0490905369	658.909501505	152.6122086391	432.4126213818	63.3696251635	0	1013.7949971033	473.535408298	38.8384452967	648.3064245988	703.2064316714	21.6375217499	13.0506624596	433.6752498838	832.9625341025	921.361975202	50.3441600588	376.9896820818	0	21.5678892536	3.6655220267	417.8177465221	18.6518345618	25.5657785035	8.8419233187	1200.9708617221	331.3743268707	110.4186480109	24.6392452846	227.5451834402	22.5569607031	56.1122755001	49.3633560443	0.1297641148	0	28.0663930401	30.4571236591	64.1749551444	4.1346465912	53.2352536484	22.0767020041	39.9059787521	0	52.5534755316	61.335218747	131.0077168728	183.9533866789	13.6994009386	0	6.7876038445
