Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00256	p__Actinobacteria	51.5433685217	31.877451168	17.8341545483	29.9456772595	61.0297297991	0	61.6914696447	12.8541972919	0	1235.4327555187	1765.6988747785	1001.5262880386	786.1107416863	69.2828640334	10.9530019606	26.7934111371	280.4651406309	1249.1445720093	53.1170955116	3607.2660689194	0	0	0	27.6772556957	8.654710192	5278.7497271761	4005.1150881724	39.3465115101	29.5213876507	0	0	0	0	0	0	0	0	0	25.2653134027	39.9421451927	16.3788311027	21.8179734955	0	15.2922692072	105.1657056147	22.207639778	0	1269.6553664709	984.7266781006	2584.6278366892	0	2254.3157805087	15.2995041921	10.3221545211	1928.1304250329	75.4620058534	71.3618729872	358.0010217944	177.4225987602	70.3337919905	64.2156529336	46.2593475047	488.6298562567	576.3357224962	33.3467713123	256.2668599349	12.4408940155	0	0	0	0	0	0	4.7613960356	0	19.6759115631	4.6198954887	16.1610783594	12.9220930662	0	95.5420449575	26.2159779157	43.429173801	150.7775556287	73.8804509267	41.2385510069	11.3725544541	241.5683682796	44.4381925623	20.3558965432	570.1565073825	20.1764925231	0	28.7443809628	7.979224894	66.1970742544	0	18.2614725687	0	28.7200207023	0	0	0	9.7543379381	0	2519.2317185577	2188.7710197106	0	0	0	0	0	0	7.7447848857	0	16.2947598769	218.562354964	6.4418682999	0	44.4562016412	25.818829917	147.6490705589	444.9866939186	58.2336077921	330.5817611784	576.177514875	1005.3632849398	0	0	0	0	512.4900742172	6.1223641427	0	26.232461326	23.8892292216	34.8359075532	89.5434175519	0	0	4893.0962597484	0	3390.1997786788	0	0	3986.6014840067	4.3856389713	0	981.7754507832	83.4487629144	1775.145779966	11.8797919034	38.0987764852	46.3137593781	23.0307280867	0	2.6187220434	0	0	0	1547.0555737922	0	0	0	0	0	0	12.7739764131	0	25.1220110292	15.0295634259	2557.3878926558	2186.108120529	5.1755866252	4.8819931922	2758.6247399562	445.656984694	1045.6274634832	3591.4439951832	606.3578819553	448.2764602463	703.9160951094
M00256	p__Bacteroidetes	0	0	15.9902875708	0	0	0	0	0	0	0	0	0	0	0	0	42.0498409885	12.6279082553	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5668763243	28.7825205466	6.4542712401	78.2180547299	40.48120171	0	0	0	0	0	5.6289812545	0	0	0	0	0	0	0	0	0	0	0	0	8.0187231871	0	33.8468025927	0	0	0	0	0	17.0091389948	0	0	0	255.0495843569	5.3400034901	17.4087779876	55.7094500623	9.0183028352	37.7373572145	14.5098478098	55.0185351575	27.6233390792	9.6290832087	17.4854035361	0	22.78632466	11.4184147904	0	94.8895807098	123.5252520765	74.1780805405	25.8963021731	159.1023688969	139.5201644961	60.7307707079	3.2566742086	0	0	0	0	0	0	0	0	0	0	0	30.1915116404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7354042892	0	25.2530982027	0	0	26.4880362224	0	110.7682637769	0	0	0	0	0	0	0	283.2571278622	0	0	77.5962999185	0	33.9389529737	0	0	123.4759337623	0	0	0	0	0	64.7569081871	9.4741542459	0	0	0	54.8388848181	0	76.9462459449	222.4122361567	0	0	163.7622854385	84.3560592193	10.2101359776	0	0	0	0	0	0	0	0	126.8836546142	65.6189633871	0	9.8776860756	69.8567876169	0	0	0	0	0	0	50.6798073387	0	0	8.6028802589	671.4214573033	69.8480741154
M00256	p__Firmicutes	45.9114823971	287.7877533317	216.7459331964	138.7068509454	403.8141604469	5306.0244070634	144.1695990763	96.6265531063	273.9841977066	911.7641634422	1063.1056204975	159.215094843	832.6328733741	473.9941768843	478.7286632606	752.7031168042	42.7313160938	227.16693906	403.3522961788	1142.9579767356	224.5279153487	0	134.3943499043	0	0	0	0	331.1628327505	266.6480357981	246.2027909698	959.495180005	1131.4054255371	1424.6595632721	66.4203584632	68.531880557	0	0	49.1538138738	174.2008093812	52.0561673608	228.1741105997	346.1979645083	44.7125429444	214.3977641612	7021.6404942212	557.5890855955	319.9832819763	449.6869501914	51.5136004508	34.6343818579	54.3807642773	31.9886597193	31.484388358	78.2713865001	757.3707053021	131.6632924497	310.9430768523	633.1285551597	485.6001627502	243.7785102231	724.677392909	67.0671211327	442.1156319281	232.3533567962	230.9287343923	151.578390226	293.849235133	6.414372943	93.9211451889	97.1170677447	111.8145685079	52.5906976115	126.4987799488	163.3567195571	90.0698775314	421.8105063386	35.6992690589	246.6576691561	317.0434134776	6871.712692189	412.4100070335	661.3069819324	1071.3001033233	514.8173733043	458.3073426938	399.3125111067	91.5136202358	422.7695097918	680.1374230478	2037.9549792258	8.8912971255	3412.2424128699	0	2432.6920568395	4568.5492563447	12.8014702804	1022.2803787672	18.5645859989	269.9190939862	81.6470682398	454.7504372221	919.9754807927	721.1267169004	1525.6866654629	674.6102156746	204.7234661164	310.2887013511	468.9639929175	241.8989384647	1009.6423419768	129.4414841496	458.3263641896	384.021536392	677.26341917	0	515.5067004006	248.1949484962	441.3372787721	1166.7825999127	139.5942099165	32.5553033982	272.1312676829	376.0843764037	144.6780132856	252.5365701077	214.0053311394	485.6875343708	687.5562419244	7116.5047604371	618.6139418985	0	309.5584979984	1335.2809992727	0	1800.8057649732	1788.8431876757	1088.0140301135	832.7663687827	0	3398.4352321993	16.8099726936	1476.0293093182	40.8977019811	51.9359387064	1046.8415646214	157.0734976453	765.200757149	1744.3757546306	195.9838313984	648.6944262406	71.3162494774	239.1282359374	1674.2812957034	828.1466012885	235.8717920694	108.4753902515	457.1113002277	0	101.1569853074	1379.1674341248	465.2047428973	151.4142854143	165.9034151223	51.3214540873	274.0224250425	177.829322544	166.532555155	237.7364595114	284.8142424212	219.1137155634	220.1275808719	72.4185667891	27.3160893732	19.7180530326	29.2363469084	388.491861516	695.2686151924	634.5935283795	2073.2799130116	175.1302489123	451.5274440077	129.6897870266
M00256	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7891194	0	0	0	30.3444762559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0085117768	0	21.9801092199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.3474317874	15.1872089088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00256	p__Proteobacteria	104.8517691616	17.9840542204	13.6371813802	0	0	0	801.9297713796	0	0	995.7463103938	379.4309360602	385.0497673041	110.5281527715	16.5656125107	76.5633263357	0	80.5748316988	354.5718238625	0	131.9227714248	71.4984938806	0	0	0	0	0	0	0	0	0	21.6048752584	8.9622279043	58.0282983551	0	0	1625.4330138576	303.1083747849	48.49928307	342.4205945061	1436.8789655208	167.1451480252	952.7339521076	116.3803386925	20.8997954745	510.6939319932	2147.5784012669	34.153471834	161.8496999764	270.4862929729	191.4330363055	114.2264131828	710.6509809208	47.0311011371	0	54.3145130706	0	54.5235499159	29.0932392594	48.0969974119	22.5501066927	0	0	74.2877071648	56.5238773808	18.2979165036	15.7552367518	130.8610655644	526.3314727384	9.272311969	29.3281202921	68.1450334239	109.0170169783	122.095075961	241.4641247934	59.599662075	7.5874221291	143.4382217933	170.4175029141	68.7589544204	1433.7362277016	0	0	25.641025641	12.9422152742	11.2537851197	8.0657837552	852.7687978379	0	0	0	0	0	0	0	0	0	18.4497669583	188.6614690503	67.6015715567	1725.8575458019	0	47.5707866852	0	0	30.685041322	2926.2783142318	2975.3230099176	17.7057501865	0	0	0	0	0	0	0	68.7234639884	0	7.1264578093	0	0	4.5180994031	20.2122915808	974.8332402762	0	1863.5827556732	1556.0587960955	15.0241366506	31.1115735606	302.3925953837	0	1160.2619649633	1065.7675963614	569.0472083571	1382.0386189602	126.4527165546	698.0086303385	88.9097929307	0	0	367.1193076427	0	658.8892610871	133.6410580071	41.345711081	36.0510136782	407.0470796428	758.6333298652	441.5236985897	45.6585595674	823.9499714195	0	47.2013195878	7.0089240556	850.1702379781	34.7727187565	61.8166075682	9.518247215	32.3017985693	521.257625545	238.5690630036	38.9212071746	435.3459412858	47.0974125038	89.9357127316	94.4372591688	18.9634326206	0	74.0144751909	0	40.817421299	21.2472364027	147.6031337977	38.2264739079	75.748618322	0	89.426325727	143.807652697	271.6800058646	87.9471297463	27.3650066774	0	14.5949252172
M00257	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7063113476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00258	p__Actinobacteria	694.0455181186	2221.2429526977	1100.2950697498	922.4455126329	3681.8778475832	330.546678111	427.2341003845	3435.0420872927	0	5867.0387544019	10307.7301068933	5096.0029189078	4008.9756164515	590.4483975748	274.3266821264	311.3368199103	10524.4158112679	13219.2460900737	981.2267991901	28183.8306916896	507.0436447103	4506.846548995	0	180.8305108198	62.0027296698	28111.1174433428	21737.1207869812	186.1892170754	229.1921370388	3.3486144222	71.5759929183	47.2380032036	113.4147928062	685.5866119447	433.0882918502	0	5.9274381893	18.3314000349	602.7270562351	90.0627319723	87.1221528268	186.3562004542	57.3603928592	144.5002593966	1816.1882203565	221.4777447083	690.398769775	6243.07801666	8852.1408754771	14235.4780511325	389.5995061706	10059.0607021449	730.6951924116	506.5839630127	19107.1957324323	1228.5484506302	224.8918973094	4207.3042871389	604.9701214691	198.7991553097	225.6415802776	8669.8480924435	1403.2962684476	4560.181878085	171.6337379756	2180.4725112427	1924.683577304	5583.2121267459	18354.3008835124	10390.5140226102	212.2287417027	7307.3819466188	18.6480538777	23.8561783982	2028.0084290406	1362.8649492158	367.109894961	615.8501998682	246.2729520499	10.9167412162	1848.8829268859	477.4760363545	739.9930489031	1139.5223199363	1090.9437336569	1028.6706768834	977.6261245825	2144.8534083243	241.7614539949	160.3379480951	2125.7387535499	126.9271194661	0	114.7541073884	41.6092392888	162.1476810175	6.954288194	54.134780394	0	392.8742775464	36.3199500605	15.7508564602	93.5598873928	127.300460779	454.1134856483	8748.2279714199	9104.9715175014	418.8223066481	907.9117161939	173.0205617785	650.1739766816	389.5700860866	197.7409906972	392.5179862846	0	303.4854565712	978.7313420923	309.3616195689	237.8647722269	486.9910857977	289.3228489259	708.1819507999	7481.5363816201	665.2603331528	4528.8859812948	12454.838967348	11645.3409502708	72.1118469942	0	2184.2522402551	11.855697365	2609.1092001746	603.6269141904	25.2040251736	1304.0645017096	85.5215446254	1239.4289795063	460.258447815	6.4508849641	11.2120583639	14066.9973793969	14.5112379634	11334.2886192527	841.2064587137	110.9382504719	13321.7316459285	58.8330221684	21.3435024998	4405.6517274589	458.6170615437	4013.5192692917	1067.4798353673	215.7886732196	771.471877879	242.4712081944	762.3454552109	213.5208508384	0	0	0	4499.2542604229	0	0	0	0	752.838259472	669.3561212305	181.7156960395	1201.5854872627	9062.6905158696	288.770467113	15472.5914484772	13666.7232582466	360.5570275658	750.9585856371	15427.1818938716	10605.0737476772	8348.3111383535	24920.0265896679	5440.1385131121	3216.075585039	8607.0248963663
M00258	p__Bacteroidetes	17.0497155254	4.4967336577	2031.1864889007	5.4542606516	57.1307097952	62.6756769366	21.5919930881	219.5609204279	0	0	0	0	0	0	0	571.6690468287	821.6376813504	97.6782654092	53.8235439571	0	81.2796356189	533.4642359797	843.3833734225	2.6641943163	0	377.2750124774	275.4542934694	380.3993854816	302.2712959066	1283.6134874129	1417.1965082734	2010.5523486621	1197.0316641592	5828.877989748	5429.8616722199	0	0	0	127.1974768035	0	1538.4318675852	188.5993955588	1314.0497078732	1005.6071821302	228.2201946527	20.6500688786	0	80.1409292543	0	0	5501.9991901442	20.3052021252	700.4431668026	2831.2755980866	0	1302.0891021855	264.5638772162	0	1864.7756367966	60.1515406206	0	370.6432986448	622.8432006531	0	504.6658904275	815.3476443857	552.6614275772	1132.0143480864	353.4787678088	1030.0086041931	417.2042658362	1591.3250013297	981.355650384	780.0577052152	208.0501550062	117.652164108	0	460.7993777696	392.5068340076	0	1256.1976955153	1950.8561147852	1062.3982869281	227.0076530414	986.2469597059	2073.8199894348	1329.4556136852	502.9643615685	0	0	0	0	0	0	0	0	1287.5675234557	0	665.1622391597	3050.7943234161	2069.931798066	339.9305764343	3857.2098543544	0	111.0970584464	0	9.99735714	73.5594859784	3584.3654151326	0	7.8313044428	308.2014046047	412.9305908093	130.5614775757	692.9795069867	206.985851752	937.8584064979	59.1575925039	57.9355631357	1060.9638227628	505.9309661522	2665.2678484398	0	128.3900747264	0	0	0	956.6520162279	0	1856.4852579552	196.0299618539	303.2246340896	574.3452147058	0	459.6793000321	0	33.1141409259	4797.5363936667	0	0	0	0	0	4422.9772687907	519.1957290068	0	0	0	2651.6284564333	1640.8511671216	2380.7953994189	2114.3461349992	757.4215517534	1859.8972293593	4169.9313673052	681.3417128919	401.7741500716	0	0	0	43.3384970165	0	0	0	0	1325.3070561493	833.0535115091	432.0135795199	642.7551597018	362.5605396027	429.5157193162	42.7368174779	39.4008806228	20.8368468101	3.4235750584	161.0487182604	589.8315819366	26.1067049444	103.1007062075	491.3970410364	1197.6363937206	1731.8421832213
M00258	p__Firmicutes	2524.0994333415	5877.3818443928	2691.3688239293	7194.4764225321	7207.0784888288	10151.1322304246	3235.9638688724	5755.4669132407	1349.7214229312	5935.0716611056	7616.4097816714	4930.7896397969	11963.1110857677	7268.7304086312	11132.0942958644	5840.292115129	1545.1255874409	2749.6284309986	4851.011825065	3668.0518595543	4768.560058247	8760.4256955298	4892.6676023981	3090.2685349773	6655.1918236838	2651.3165599449	1873.6123319097	4584.2033857931	6166.775030944	4033.1517592347	7698.8361038998	8532.6373999149	11568.7692619112	574.8082502428	828.2170003364	18.6783132151	10406.2559327037	7207.2724022018	3312.5737774199	2761.0536255556	4657.5038371563	3603.5121096987	766.9942324446	6213.837828972	11496.5447777414	2428.0163314743	2232.7400601632	4645.1262669633	1707.917187949	1265.5055776362	1626.4798966365	1205.3653088381	4297.6943106628	3337.629398194	3279.9786372218	5255.0119353642	8203.9831082175	2852.0532030264	11044.3285386216	8596.2726891404	17906.1110738465	4693.1401049149	7471.809380082	5535.3804466103	9664.0042024865	4226.9410582998	4348.0401079504	997.7975445026	2390.4549389987	3050.3522469587	10357.1220195295	3020.4788959667	7098.4658339804	8504.7093108887	3545.569755796	3492.2114006777	4767.7335252508	9147.8609246404	3966.6319544089	43778.7552340218	6551.2437859706	6795.4241158139	9661.1653505262	6889.0674188543	5733.5068761677	6216.7744960015	2123.3951677586	5578.2232700607	2132.963270878	5050.2765613733	9575.6968527858	10246.7716103147	7095.5244642296	5441.7106737924	5119.792231741	3725.6061400698	7767.2932262339	7809.3751358816	1923.5221912051	4331.7215976765	3282.962893262	7166.4207123472	5504.6323951893	6422.1829478748	6355.9246846439	1342.4326702869	2482.129186594	4768.4558839057	1352.5598543456	4970.935628626	1219.0379231641	6948.9817545869	7290.3939788487	4524.6371201786	3095.4965105663	7198.3601488895	10310.1162726227	4562.1042558342	7354.4213839586	4560.5310869853	6789.1229375016	2769.8191388909	3854.7548314532	1702.295077219	3025.7020712891	2386.6339501676	2283.9440190242	4832.2962737369	17030.6437637807	2573.8777345823	593.0992185531	3357.4963489972	6689.0831924526	186.524535629	6936.748507369	13500.2987054957	4856.3741691301	4261.072156841	225.6222677575	11595.014612312	648.5534597773	6413.3825677348	1620.6469256996	3574.5207893557	5163.5239930114	2698.3648414025	6375.5259286633	4237.4248829156	2487.9823645656	6231.6806812965	808.0700867931	7176.7887198108	7677.904595894	5492.2682006562	1748.239466067	5398.0052292046	6092.6738720414	290.3015415349	665.8076856793	6867.24028436	4674.2443060687	2596.8440631099	4192.6997924282	2985.4814896906	8377.6568166027	6008.8245548451	3855.620889294	3640.3375508129	3989.1055799893	4399.9759895825	4092.6334012491	1315.5847921831	669.9667277252	3820.8487357304	6407.4285653704	3243.707703515	6228.7134502822	9994.0234658212	3687.5746548629	4788.2073211384	2640.3070449855	2549.9680173398
M00258	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7863871545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.855068333	0	0	0	110.768938959	0	0	0	0	0	0	0	2.6632755077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5724542027	0	49.6644088952	0	72.6669168019	0	0	0	0	0	0	0	0	0	4.6992843889	0	0	0	0	0	0	0	0	0	0	296.3677244849	25.4762694452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00258	p__Proteobacteria	25.1079251434	11.1072263566	11.959125066	0	0	0	524.8092466878	0	25.2287386857	1459.0798525012	507.9082397366	630.9358113488	68.6546190313	11.1376709512	30.9284848411	3.9599428846	56.0173556659	305.3717010418	0	552.4068336364	35.9545984245	758.1554693679	9.0023809159	0	0	0	0	0	0	0	5.7333724701	0	16.0664228006	0	0	732.2346898187	85.4810084947	5.7621769786	164.7521364003	667.3857288911	55.6945624998	353.0274130152	25.5361860684	10.3737926825	402.5774265378	1266.1492003576	7.682216652	50.4489201079	120.8648427676	135.2209906518	0	419.9619462022	0	0	33.06408653	19.0601732819	22.7014859661	10.9499436768	15.3114909421	0	0	0	50.6873722204	24.1069421489	7.5093103633	0	68.7259240156	238.7117338779	0	27.5265382247	108.6385862602	69.4994989236	193.6937017475	164.7619325176	30.3368787234	0	41.6663410452	50.0648023981	45.1836401361	970.1863020942	0	14.7550381251	15.8324685978	5.8266753109	31.37124568	4.9308928916	452.9275995078	0	270.1963320697	3054.6916894904	0	879.1923727177	0	941.283364973	699.3206656456	0	5.2431100834	59.111958554	50.1586854418	409.2365716147	0	25.5304435835	0	23.5953616704	12.463415501	1133.5157044523	1727.3612892428	7.2490454421	0	73.1617681621	0	0	0	0	0	12.8665126794	8.3976895591	0	0	5.216188161	0	103.0607652362	567.1317786985	0	1293.6093621778	1159.0161061528	23.0822119368	19.9642096123	239.5552902883	10.212441166	888.9347954489	663.0200364788	195.6901134587	1078.021726346	183.7074486021	2385.0136523761	78.3405513778	0	766.4007332888	575.0009382597	93.9055318751	791.6999819847	1221.4672813827	27.0877538181	9.9037477188	564.5394477629	990.3427054762	1164.6586448655	175.8246433736	582.7973569334	0	37.1528043628	0	626.0785539642	33.08481163	35.9740376311	0	934.3089224836	459.9083363511	141.5641448557	27.4617645846	272.0686494145	17.2388899278	72.4918915804	58.5759173421	13.4775217501	0	29.3792699437	358.5911236034	529.5874802818	0	48.8425932831	31.1097909711	38.3050714513	0	75.9875931643	86.4327211337	215.0038942414	238.2952315416	18.6210802306	0	6.6550793741
M00259	p__Actinobacteria	42.3116812526	36.3406306132	50.9094402332	56.7787250065	43.3211770141	30.7002888782	41.3651180506	65.0080027466	0	0	110.7632699488	0	153.0845069593	114.9432802668	17.762416118	42.9526939622	43.2424523999	10.3346973269	114.6331714849	1.7554860402	111.9830937661	0	0	0	0	0	0	0	0	0	31.2920961035	46.582346868	55.3300378401	335.2167023101	182.111240899	0	0	0	272.2656664974	7.5098780396	26.6249782045	48.093096978	10.8699318977	14.132928521	74.1457299708	17.7992512307	320.9789506804	89.8525950977	0	0	152.0673636279	2.6238394907	130.7877250412	58.4792632706	0	76.8368481624	0	50.5894647371	0	0	0	70.0491969909	0	26.6893696849	0	32.2498265967	4.0058663791	0	55.478089988	23.7132270576	0	20.0883375173	11.6860968276	8.6191463319	40.0547061098	64.3976668277	38.4232197115	183.7010664628	41.8798491553	0	33.3381214837	36.7031275094	64.0129956805	39.315100596	52.3864015455	26.5117214035	19.808398527	47.60577315	0	0	0	0	0	0	0	0	0	0	0	131.3102088804	0	0	0	0	203.0346149809	0	5.7092821222	0	0	0	0	163.4899370535	82.8904584757	156.1974077692	0	118.7020469655	51.8110031208	136.5666020396	87.3017481946	76.2897783917	58.7566054545	44.5987172418	0	0	0	0	0	0	0	0	0	0	0	0	21.3027363382	8.9412335214	43.1242896823	32.7906798129	0	0	0	0	0	28.1585846109	4.7558341441	0	0	0	19.8944327314	0	32.4785635317	18.1808438745	28.4563186375	0	43.0266134221	14.2464224211	20.451193303	0	0	0	89.5401951135	0	0	0	0	144.5962214932	287.4075438292	23.1461386146	40.2795809501	86.7264574145	29.0483245832	28.7896914593	12.3028713722	164.255298166	151.4131950474	49.6529368932	22.5134737237	0	0	57.7546712182	170.4259190481	36.4124844651
M00259	p__Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.8857988846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00259	p__Proteobacteria	65.6238921292	15.5331028761	6.0600142156	0	0	0	473.9646554485	0	0	392.4599606819	285.7204843129	554.9220957666	77.4179412491	6.8165752418	38.6692315546	0	55.7995579762	303.894694643	0	146.9219209333	58.8911543049	995.1652979105	0	0	0	0	0	0	0	0	17.3954705013	25.2165992347	53.4167453902	0	0	0	0	9.3911265065	179.3093462834	494.2341239968	44.8905748086	340.0827510983	49.2455137813	7.3860831429	40.843798707	1356.1536727088	17.2643932134	56.4349235342	166.2069139015	80.8857082779	47.2006813816	468.2929934588	18.9158728712	0	0	0	53.1445714111	12.0713014141	51.0717307464	31.2237201871	0	0	91.9043976108	16.5721408397	22.4208834997	7.3331878286	129.614904406	535.4831974727	14.2520099534	58.3346550175	42.5745917065	163.2574483142	88.7822098438	86.2922452186	78.1491581552	6.3562422747	100.9292377227	100.3164751108	0	0	0	0	4.3250037353	5.8610083476	6.1276115885	5.1506228344	916.1055080195	0	214.4493729683	2588.5889701337	0	850.9016796472	0	803.8546711105	556.6448559095	0	0	45.6712516213	17.5883443485	924.9070680577	0	22.8270713555	0	15.5837638779	13.270235608	1402.5987927342	1342.0539779119	8.3219904302	0	42.0774398526	0	0	0	0	0	36.0480241093	0	8.2355889441	0	0	0	0	459.4392827063	0	1051.8750282987	969.0451962501	0	20.3878202577	73.4278633719	0	549.1391729213	549.2727054042	96.063583272	647.9149100769	166.0414923557	358.334876621	65.0236766795	0	1704.0331479539	378.4174999652	0	505.173094306	980.9125394697	17.7073116159	20.4393865364	440.7157300124	734.8983186108	929.2939581043	67.2170533252	458.7789671948	0	33.3289175976	0	406.8828742367	20.1358562026	26.4559778751	10.7320527555	2035.0806438048	466.7892561015	123.3074556702	20.3756323094	237.407022137	30.4516870964	60.4823431909	48.6881589617	0	0	12.2758541896	45.3985552424	135.1618986592	0	97.5222237123	46.2696830756	61.5199615881	0	81.1243252064	85.1966718994	152.3191344753	197.6692310545	15.7255183769	0	21.3930172943
