Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00089	k__Bacteria	223.0990978918	743.1358712836	243.2841604812	540.8904040875	831.7418520861	65.3063718094	665.2282922093	568.8312893491	1681.3002015682	605.1149703301	576.9802477748	761.3574490882	388.4549750548	142.1639418221	243.536064173	251.6759176694	373.7634705107	653.9760860743	358.8977781575	398.4060924792	239.44736843	1839.9865055713	70.0827033215	1178.955450842	468.6300402013	111.5424606291	178.173327854	149.076163362	142.4700813252	98.4221113709	527.96396737	207.5573446882	241.8809674236	126.6785199319	108.003568262	702.5072902803	1333.5189170446	379.2231249346	457.5245184499	385.4937488259	644.1765808499	601.1653600828	185.7386030066	660.258333981	286.4031019516	939.7759998617	98.4093818068	154.0985642362	146.1794812695	228.9748705063	140.1684810573	431.6537262744	196.3390478679	194.052467583	390.7891817929	273.0425733491	742.692724327	210.2708078881	966.0642667202	642.4598830252	1486.2779571586	422.3978762703	718.2339866375	105.4135536692	701.5129417002	46.9000124716	179.0955528165	312.7495397608	327.3335332104	278.9834813388	1043.2018917519	374.9379739454	673.35383523	733.8803544351	225.8390349849	286.2298482933	639.5135509738	779.2313924773	254.6153082765	972.9743064524	352.8705248985	329.7166201683	481.7005538291	352.4987998019	314.9352037947	418.3940859714	278.5447941355	206.8305312159	977.9991678834	1710.3150008702	1012.5028274205	1068.6371453808	43.5591507447	871.7487535401	731.3953345673	868.4878351991	427.9860880018	1151.0850459254	128.9036106941	370.9631825282	179.6245983129	352.8247424424	251.9607790936	278.6038665819	171.1220092085	557.4984661993	785.2714926333	224.8509407426	109.4573305484	243.8288392856	111.9325202123	203.1802370995	209.5352102801	106.563108617	1034.4620621996	194.4892546927	928.4881353123	78.4395598351	124.7627345181	166.5879711191	108.3044093604	369.6391272884	766.4556872459	103.793558977	769.9529548145	799.4537396903	242.3242542318	145.7694813544	753.9400753601	131.8479412936	500.9734991307	480.1579615365	494.6498237267	511.5646452778	438.3113950048	1010.3086839643	242.9924977481	261.4391928151	719.408733862	961.3526889196	70.0093719924	758.6505224691	536.8918499122	358.8076604703	250.5276704673	518.3872572357	954.9743796741	780.1268216413	340.745037493	420.708280833	120.3603365862	414.7985279178	428.2807108235	472.924830282	114.0600655504	342.2941038566	128.1543729651	791.9825904333	225.1773496492	501.4006299098	101.7259446064	167.8211774462	59.3089276998	74.8183599569	174.1475508018	461.758799469	292.1953297223	243.3849253277	262.4054308589	383.5162714198	215.2049407218	131.9596941754	81.1573013011	52.356448387	17.2193633145	393.4801270275	729.824184002	1141.1377209622	264.9340175855	421.1572309071	187.3226726733	327.572463187
M00089	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7368389348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.7786297821	0	14.155108318	0	0	0	0	0.543995648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5820948361	0	0	0	0	0	0	0	0	0	0	0	0.3159512065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00090	k__Bacteria	0	0	0	0	0	0	103.6132981812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9330430199	51.9912117043	8.6684606016	0	0	0	0	490.8107311674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1515731247	0	0	0	0	0	0	0	0	3.9785996956	78.2791666568	37.6652876425	0	81.7413706136	8.7763465069	31.9003812108	7.940739367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00090	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2687211415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2479642958	0	43.6374377454	0	16.0240955934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6775625268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00091	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3197647247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.6177358759	0	44.0008447275	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6007584146	0	0	0	0	0	0	0	10.7774407823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00092	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8508049788	0	0	0	0	0	0	0	0	0	0	5.4726076094	0	0	0	0	0	0	0	3.4553085613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5378375815	0	65.9943968257	0	40.7730903238	0	1.9918483764	0	0	2.7497770418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7711415716	0	0	0	0	0	0	0	1.3687349378	0	0	0	1.2031868709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00093	k__Bacteria	293.2639268506	834.6313368957	407.8595240671	1136.0208602863	1636.6170720887	174.3132973189	365.3939987142	781.1905939194	718.7522807982	681.520040222	652.8293053166	953.6077535546	312.1104518633	55.9478757801	208.3099935501	280.415001669	257.1063413939	481.5040255011	67.7699522909	218.0178081474	292.5151443148	738.333526532	243.4225344694	4.5152236316	0	32.7781020521	34.7937425195	213.8269226595	158.4317007048	337.4869780324	1228.3617241803	888.8067236226	845.0742781654	917.2731387434	728.1881394352	926.6900394986	122.5325786891	124.210602867	231.0417791913	571.3194700604	432.9231708377	266.9347853383	385.6960903218	791.2833398105	647.679876962	523.4841197789	33.1257700935	572.2024720862	249.5911462274	355.272543992	1027.0315372108	928.6105728923	205.7459899048	650.8744815655	233.1644436995	378.4259570048	2054.2417986457	145.727950169	2628.0291385669	1454.1634080528	4149.6049459727	961.273771805	1548.3723415836	200.3784451502	1913.7604486712	373.5015899337	220.8511233333	519.3221407155	228.4265553717	330.5140674126	2651.5996120874	555.1299069559	1928.058771356	1846.2872720286	210.1615573727	221.3774887814	1534.6774910413	1778.6122864879	319.5367551562	3055.8998960428	532.3963537672	691.9845750192	457.5677346946	328.3094614669	446.0683623672	698.7867622299	853.2668812713	301.3295572407	313.2342302132	2174.0385748372	510.1522209127	1647.5102782268	158.7150916764	1049.8187057852	679.8592556107	830.3757981474	528.9026794193	2976.4891549396	312.6043227295	952.108980876	593.9599725001	396.1727114582	1103.5151457708	126.307212807	224.4191807512	1186.0067860431	1449.9828527518	299.2036872114	934.7109679123	231.8827807928	45.3563936186	239.2358003985	300.5000929376	330.3573939774	209.9031789946	342.1029120103	662.7032718065	226.835728701	483.8871004522	258.4427484677	99.9585396623	747.8280140134	1085.8011925783	70.8467751907	1741.8929877483	1396.6599288333	149.9564237545	471.0575477519	1278.530054334	777.1784087439	402.5417909276	1015.1557197744	798.2713129311	219.2029511479	617.282271128	738.3307623766	403.8032539683	820.8491684406	1299.7181592616	1633.5774417687	62.5815068701	1642.0589552884	747.979155891	1184.4252225484	209.4917122365	411.6102557921	1988.1284730422	1615.2437216285	625.1113035881	864.4602240209	621.635195876	961.6359745991	497.7088080994	1038.8386293807	1062.4317345401	598.5988314882	270.4187231803	1461.5022748737	375.5477858735	461.0204942163	149.0908294087	106.4148169147	17.3429301248	25.2992135953	297.9476670274	790.2404843834	364.1665286956	291.6138791836	326.9550415021	278.7491112421	162.0082159809	189.770611023	69.2913587884	40.0237118235	0	253.5747552106	579.5932220328	823.2750798011	402.4969373662	999.7826646483	1107.159441275	847.7306545435
M00093	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1076498712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.2538813108	0	39.7803571386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5653148433	0	0	0	0	0	0	0	0	0	0	0	1.6297645328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00094	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.093165473	0	58.0781403357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7990796746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00095	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0293853973	8.9834724558	0	0	0	0	0	0	0
M00095	k__Bacteria	3.8481665378	9.8647944662	3.0101519441	2.4133764194	3.1297549616	2169.0678934858	11.3898768233	1.9655466978	78.7780912495	639.5921568898	304.7559566314	899.6050279498	30.4209659993	0	43.8743921142	3.6987200094	18.2618293968	97.4094252768	38.3296142844	193.9820087833	0	550.0582268193	0	0	14.5031288136	6.004339662	8.5419849065	3.0509317867	0	0	284.1859604068	210.6020634476	428.2461079253	0	3.3146265687	0	14.9673552388	449.0526858659	45.8218797923	42.939601681	58.1053164274	1.3854865383	4.4124200821	45.3519540875	7925.0325243699	42.2264511798	0	39.2028778675	345.8122547302	104.9227935387	0	25.5606894694	32.1926952876	19.1474251757	93.4159362718	28.1738481001	104.9091655909	109.1580405402	139.0642370423	59.9135172548	284.1800505727	0	158.8296810016	109.510935284	66.0265923485	9.0051097424	103.8525093699	0	4.6238757685	33.8153836473	1068.036722551	24.9051642026	625.9456645227	593.983662543	84.9176922652	138.5448431331	518.0683960721	487.2591919659	73.6226877814	8585.3339681068	90.6429565916	122.6982393432	319.8966869686	172.8442121823	132.8876945519	78.0227238321	0	94.7663984613	114.8113023253	276.6089170658	119.301855311	615.7379648347	0	408.9599711787	131.8222345247	7.479988804	7.1393422093	3.1429224102	0	37.8105638487	2.6418824535	5.088557253	2.6268247567	22.4742092666	189.5959737257	647.7635164625	474.411736832	0	0	93.75022823	0	79.9188888072	68.9066983675	125.648337955	0	121.4953772356	1.0192014492	91.5436468239	214.3579971415	25.3705416451	2.0602158997	53.9283562835	73.3308872052	40.3019564774	191.7108072222	98.817914761	59.3734196751	42.3140542648	3831.7544665484	34.7790853815	0	38.4603015142	306.1717418678	93.6917436835	92.8618170219	2258.2145739371	89.5788435044	17.720122167	0	2510.2783310626	11.9244168367	1211.999539378	7.4523775583	370.256740109	57.8326161672	41.3667758017	1102.0109310413	840.6750718228	38.6105468027	7.5082191235	2.060746903	348.1491013713	539.6577851756	23.6077878544	65.0719856381	329.4610860983	99.4702853613	0	38.9179628729	0	133.0580354854	0	15.7729590239	0	0	161.516416352	38.8422188959	51.0858042625	40.3322385159	89.1152854648	104.648917927	0	0	2.6433276405	0.0517118992	127.8379687311	350.0447243229	694.6965587638	893.5437769635	245.1827078819	9.1274624299	85.576501438
M00095	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.812722042	0	0	0	0	0	0	0	0	0	0	5.1199283211	0	0	0	0	0	0	0	0.9419152173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3996211419	0	0	0	0	0	0	0	0	0	0	1.2146331004	0	81.0816694671	0	36.0954972519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5265967027	0	0	0	0	0	0	0	0	0	0	0	3.1766864497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9468461216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00096	k__Bacteria	721.5389063869	1386.2264220579	1385.8262389605	965.1819487915	2082.2705832099	342.4833105873	923.2061006017	1784.831622602	4286.6839065886	2199.0301893631	3073.3671604284	1978.629709885	1601.2429241526	458.7888941019	478.7347612531	1397.9652518235	4003.8394159742	4444.6411569992	1110.7372286781	5611.2049016221	1516.5607346111	1594.7257198656	472.0885624476	3452.9743925045	1284.5104303567	5493.4654825728	4372.6410621866	507.1607504743	392.8900288147	588.6372342035	1201.7117330577	1310.936009213	1437.0745623202	1420.0305141519	1261.6862161421	1893.4004720608	2269.2521532931	561.8148097162	1132.7274610372	1785.7323892236	1307.0751899512	1837.3879592626	942.2696044364	1268.3663982082	1239.5479882276	2432.7206232857	680.3687974684	3252.6212820122	3334.9512342642	5130.2567515413	2103.192046544	3776.6502357326	700.0856767071	1120.0101501294	5993.9160262399	885.3053751928	1467.7282374802	1681.8028100899	2407.2370226035	1095.8418591683	1724.7288730025	2865.489704053	1886.2702369518	1586.628619126	1542.030683147	1139.2331008486	1049.8759215294	2325.275241027	4676.8079307854	2870.6045975178	1304.2332514849	2626.4492408446	1293.0438791641	1365.1278434342	722.1551399397	420.391953741	1298.0189363974	2126.2515371862	762.8409191566	6478.547206608	1397.5430397336	1550.6463145362	1139.3344815166	1005.7478447416	1116.252239975	1365.3384133513	1504.7268341227	1250.3093608306	2453.2295481102	3550.7443510038	574.3978229664	1191.2660282828	554.5739170682	1458.360552499	1445.8588999218	2573.4452019611	1363.0199401326	3387.9524187232	630.7854198171	2098.6947898236	1105.0596020592	1057.4352555065	1921.8098278178	426.5973563707	753.0807808588	4053.0311948366	4511.4768569407	1073.4059441867	1536.1622622538	178.8938107622	310.1656317866	1105.4133268401	1212.9593874316	841.6869439926	2966.1373976401	1119.4249265117	1225.0937685782	485.1485800626	804.8702118521	931.5183659533	800.2672012008	1708.1000562951	3005.3657705289	379.5337862898	3088.9805953818	4730.6922060888	3701.8282362233	908.3054734378	984.5318772855	2443.5358107285	1265.3880168946	1886.7699057733	1872.115227377	1006.6549445801	2345.8152518962	1305.1083976026	1669.0194415245	1767.7162693076	2916.3128362516	1256.8812150102	5801.2932588463	1424.5792061634	5450.8597600179	1787.5939787291	964.3327986866	5526.3675961111	1834.1444871365	2163.9474262507	2521.111702636	1436.2507154591	3339.8255463501	1522.1316048847	836.5848053757	1805.6380436429	1597.0254921845	960.0102044247	484.7316080768	3557.9424721448	677.9258278593	1256.3097381549	2516.4192489771	503.5159434619	233.5356479593	230.6361502843	1408.7375038756	1461.0685307917	730.0297375902	615.4440752664	1255.584943707	3237.3032873846	659.0045570526	5671.9118800462	4783.949713424	268.3298839751	315.0538009029	4269.1817365419	3289.3059986287	2612.9687948844	6126.716777199	2289.3550279469	2147.302073235	3000.9771737718
M00097	k__Bacteria	10.5928884627	7.9455820269	7.6870199134	12.3326027336	5.6665557167	7.1473561484	5.9252119497	18.6095793542	0	0	25.6804973024	0	38.3639558543	28.6835366469	7.0693491824	8.5525964906	7.7686632175	15.6785110669	22.7592722102	3.676643177	21.2226719179	0	0	0	0	0	0	0	0	0	11.1247134936	7.2639864694	14.4547361942	72.8860906263	39.6573094614	0	0	0	60.5890054365	3.6059422757	2.732082198	12.9514191584	3.4373636027	2.1138543318	17.8296336641	3.7084354744	79.7199854524	24.2455988913	0	0	36.3964112179	0	28.101535391	12.157023716	0	18.4487179885	0	10.6076367313	0	0	0	18.7583885821	0	4.1872826832	0	3.2306143206	1.3717421125	0	16.9769575826	4.9693687838	0	3.3171149896	0	2.357735657	7.7393150021	8.3374419345	6.8240467401	39.2785642334	8.7011918237	0	3.5754081484	5.95159668	5.4598909249	6.7162443753	9.4457047214	4.8933355528	1.1424503472	11.080845905	0	0	14.4668847527	0	0	0	0	35.482889711	0	1.1070712163	0	26.4318254636	0	0	0	0	44.4792744552	36.5815735413	18.1542866962	0	0	0	0	37.0990725859	22.5087347414	31.1367236248	0	26.7052200778	7.0593067429	24.6104136415	21.8879982162	10.2606329824	12.7000732569	8.9984682661	0	0	2.2248751198	0	0	0	0	0	0	0	8.5417896608	0	3.0744979513	1.8901860989	4.1825244923	4.4825658718	0	0	0	0	10.848160841	3.764381229	0	2.2740589103	0	0	3.8969533884	0	10.2372016499	4.9984023494	0	0	13.3581058021	2.028907149	12.6409226631	0	0	0	17.6656984993	0	0	0	0	42.6090638625	59.8305820603	4.5623264859	9.0436503675	17.7279993385	5.2560809142	4.8516066744	1.8272521787	36.0816625327	31.6647333217	13.9400318239	2.5645020167	0	0	16.0434515497	32.4021826422	8.7956267258
M00098	k__Bacteria	0	0	0	0	0	0	1.0089184759	10.7902562008	0	0	0	0	0	0	56.9811457502	0	0	0	0	0	0	0	0.665825515	0	0	0	0	2.4150380088	1.1707776491	0	0	1.1701356466	2.5498438882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0277104065	0	0	0	0	0	0	0	0	1.5458620519	10.0018883343	10.0423748822	0	0	0	0	0	0	2.3588719668	5.2488423903	0	0	0	0	1.5776589068	0	11.3616104738	5.6470050633	16.341581979	15.4062373344	9.2379291353	4.6140559434	0	27.2568008127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9340059056	2.4756044463	0	0	0	0	0.8321648878	0	4.6462483206	7.6862790005	4.4333339557	0	2.3897516303	0	0	2.2324706871	0	0	0	0	1.5228321202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4464406745	0	0	0	6.1502823012	0	12.8864172935	0	8.6401016911	3.114879963	15.8980953514	0	14.1707233344	8.5090914618	0	0	0	0	9.9432551449	18.5899235252	19.1888722914	16.5135499621	0	0	2.6603448364	1.0115310236	1.8278809696	0.6786126768	0	0	0	0	0	0	0	0	0	1.6779006982	0
M00098	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4249657557	0	0	0	0	0	0	0	0.9963378986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.1104187933	0	19.7517479283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7565119265	0	0	0	0	0	0	0	0	0	0	0	0.9445437723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00099	k__Bacteria	0	0	0	0	0	0	1.2218806942	0	0	0	0	1.1013739598	0	0	1.5902830666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5896250431	0	1.7147248696	0	0	0	3.5494461477	8.4472705993	0	0	0	0	0	0	0	0	0	4.6268823979	2.3263165623	5.0009061242	3.5489708344	0.8557480779	8.3114013498	2.9277871091	1.7134847103	1.2177495556	0	6.3596480894	4.460537808	0	4.7403508846	2.5695864742	10.1651758525	4.2775045564	6.1094113088	0	0	0	0	0	0	0	0	0	0	0	0	1.2229306745	0	2.2078123492	2.1989812315	1.7147478725	5.2757614862	5.7231675273	1.7181393309	2.0846312717	0	0	25.5105854357	20.4262113975	0	13.1953833895	0	11.2440288161	2.5077353965	0	0	0	0	1.8311448844	5.6296495609	2.4433768031	0	4.7774010466	3.0537202099	0	0	0	0	2.1848491436	0	0	0	4.6357175193	0	1.2224923829	0	0	1.8162988887	0	0	0	1.3457737071	3.429651779	1.9629276845	0.8565324887	2.8184973524	0	0	0	1.9604591036	0	0	4.1591772021	0	2.1962779629	0	1.4564057362	0	1.4654324813	2.5440888665	1.2219914736	1.2255344425	0	0	7.7653780565	4.9397435875	2.8196432975	1.9227779322	0	0	4.0330849929	0	0	0	0	0	0	0	0	0	0	0	0	0	7.695276196	1.7152492066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00099	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5237839972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9717041249	0	98.7764888541	0	52.6515158157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0993097559	0	0	0	0	0	0	0	0	0	0	0	0.980053946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8177175023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00100	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0747282453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7005662938	0	71.3203354833	0	39.125133589	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9923891232	0	0	0	0	0	0	0	5.5197257835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
