Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00053	k__Bacteria	50.635383031	159.1956154162	43.7515518688	42.318798683	129.9269828252	10.1458334722	192.0007253142	97.7774637316	2069.3769290856	614.9180991207	400.356412786	493.8500574744	176.0085246786	43.5611459246	68.0777027183	494.4596570988	278.8890966022	429.3527032408	173.7906948019	516.4113412237	199.9027462081	457.4322139332	2.7200622686	2.3621446497	0.6113493305	437.0237961534	321.8707388267	8.2483640822	7.2991439531	2.8814386093	20.2038864146	17.8060178514	45.9472646885	0	0	849.5442339281	411.3940392994	66.1920299938	171.0032834619	506.6703365702	78.9585946874	214.0275223154	20.7019290456	18.6231664245	284.6325157279	855.9433655294	200.7859795812	334.0647530821	624.2806387155	659.6064959952	1.4835194241	736.4950326566	10.0371417639	16.7442634462	700.866943604	39.2703808815	52.393906841	202.4022786755	73.4027318266	44.411985981	41.7774362341	329.2415480402	113.4151166119	261.0630386458	51.4309621649	139.7849433743	322.5521930081	609.968777287	645.2003693441	401.4406475009	111.2876120215	350.5694494241	110.5141340221	171.2197746369	146.9990412012	133.6336663387	99.9414455047	136.0365621166	96.6156206563	366.2817224405	173.9456284911	221.6371398032	259.8648287731	126.8110950749	107.8124279222	88.6963862933	697.4310873219	218.3289609881	1209.6032594222	2091.5085144266	162.5449296703	647.2005882549	275.5575471964	732.2767117613	764.1274349657	1146.5884545838	31.3494298511	579.1414223038	86.148330394	648.5305187986	16.6654981815	101.5219283428	37.1173305796	63.8376242465	11.8209264158	1187.7945794959	1538.0859127647	63.655615592	56.4611819113	47.9233071865	72.2830960317	7.1366603618	5.531962195	9.1689402623	0	26.0932168678	64.7784963357	2.5690892244	20.6199375041	8.9390516005	11.361352792	39.3062005093	591.9039993769	17.5310340937	883.0766470127	1094.8743728218	451.7456989188	121.5928447102	199.6212683758	389.6706924405	489.5712313858	385.6452333923	855.3754620755	707.9378168351	1047.0287095228	370.027941736	502.7481454088	301.2333368352	1611.1592998334	382.8643772177	609.3395737403	506.6257462679	1177.5393216096	44.7340764165	481.7994837904	917.7275593695	681.5007528271	790.1283108072	236.2980143685	328.3126776099	122.0387605501	100.8947171472	63.1976581633	340.2594038108	24.2148979048	57.1093328842	94.1377576718	1834.3038376579	330.1954747565	94.3325058695	182.6523127981	162.5628393868	27.1474406443	52.1500611604	53.5177163674	29.8407871719	28.511843427	86.3496424613	110.5796496442	305.1532030927	11.3706620866	231.6336669158	198.7648981836	41.7978568372	27.8268067668	464.8140836602	297.6434199583	339.607935952	755.9935079236	167.5562545161	85.606267633	163.2079375096
ko00061	k__Bacteria	295.4687116557	1028.0161193692	487.3207317197	435.7093389538	494.5643163495	1728.6739691128	1071.8819728635	823.8309107777	3854.5519560744	1076.1670613121	844.1900044961	1602.6946643786	449.9321221207	182.3059803123	460.7011592473	709.6072700944	297.4976700588	715.4336861597	544.9264325462	1013.3484578198	457.4686984289	4008.4171222158	90.462805165	3337.3521737489	1247.6266601914	1171.2217071372	1054.1477279489	147.3484857617	189.1352938376	145.4852961147	573.3865998346	637.728820543	923.4686622627	395.445642564	376.9309803367	1628.5751083196	1146.9085724084	1140.2699551623	806.4981571434	641.683685608	1030.203203322	869.643475409	270.8090557704	1258.9976708435	2909.6771755103	1761.9753557182	387.8800951733	847.2097383575	512.2591488392	435.0332764034	638.5861914582	668.7345949126	390.3088976239	534.1942588427	1018.8557544092	574.5827210193	609.1166586793	545.4042540391	862.3377182037	627.1097712958	638.2426270701	492.6356329261	1113.0295219199	426.7560384794	634.6336381711	237.9068561669	508.2300174868	562.4834000204	299.0662142947	344.5434345174	576.0841690533	448.6041328585	499.0570982813	531.0783566021	319.7076989401	541.4993500252	960.965330541	1389.0120474784	616.6401851052	7082.3959410025	895.3967265701	1014.5556484048	1315.9581195155	940.6289559912	846.5031645937	961.6310152118	769.9784120976	624.3236281655	1972.194664047	3297.6378469862	1876.7608106705	2050.2356989647	707.6553189316	1810.992069615	1392.6864848233	1101.6263748802	557.4766424891	1583.1199482105	345.6312310399	800.7466715723	341.2943639391	478.140814993	483.1276638766	437.420893506	550.210996946	1071.4579302119	1834.434126672	244.1884603402	279.5500357646	497.0140799708	155.0359772441	729.5132029233	706.4874643102	707.7727500811	2756.4831564764	767.20065128	1190.0323218735	448.9107270504	877.2315699415	267.049022866	170.9379173053	737.180429546	1603.6168883524	84.4072573378	1573.6368769196	1396.317397916	677.587834867	467.349094701	3075.7553107856	474.3578971849	1124.3810803729	823.5905914392	1392.5925233002	888.5332280121	1431.18324131	960.1229082034	850.0219439447	910.3439988736	2248.9829296161	1957.3053828034	300.79709433	1667.8747959616	1162.0391590296	687.2466134268	883.8132688916	1062.1389764559	1752.2264228192	1979.5962698001	717.2184621004	951.6451848518	318.8377414303	634.4918535424	1443.5415914689	939.6793403923	503.9802193918	415.3213697723	393.5542575164	2834.7166794837	523.1261747873	593.6274828387	426.275707206	357.8312144781	283.3271733699	346.2596506199	593.5865544743	982.3904308959	549.8081292878	523.4734750254	505.5545516305	626.9063909913	510.201333607	116.6245874268	60.4699073534	133.4329072755	52.1096373563	316.3694307237	441.4236284013	520.773598017	867.0683612309	473.0899482356	453.1395992735	469.2636508363
ko00061	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3212076575	0	0	0	0	0	0	0	0	0	0	0.96083054	0	0	0	0	0	0	0	1.4954435314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.126258724	0	24.041330863	0	9.4986252086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0175274943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3247172989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00062	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8058914375	0	0	0	0	0	0	0	0	0	0	0	0	52.2575304426	0	28.7504863741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0205065721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00071	k__Bacteria	13.2998154208	0.154112758	1.0368271692	0	0	0	0.8651923356	0	1023.7401797043	256.9567741039	74.2430025451	160.5113145201	24.1405845229	0.1710314974	21.7984451798	0	5.6032296207	84.1619035136	0	36.0444356766	23.4933386381	464.682033997	0	0	0	0	0	0	0	0	39.357746202	37.2297286092	41.2672137909	0	0	432.6150360013	48.1833205282	0	90.7991515262	241.240077058	38.0410886409	121.6205218656	0	87.9076296413	145.1616461424	433.7680480221	8.0113305034	52.4231377321	73.7567814402	97.1611262729	0	224.4289060624	0	0	13.3514384951	0	0	6.6510023469	0	0	0	0	0	42.114589767	0	15.9693126892	13.7348024617	162.1399115366	0	0	24.2912492326	35.8684934117	42.7247584439	66.1818421071	0	0	99.4617404062	160.492847854	46.1515136178	0	0	0	0	0	43.1623623597	52.4163637592	224.8163209388	0	513.9621647585	905.0566144839	0	285.9457866894	0	311.4901829874	326.0981389882	489.9005143624	6.5171058822	95.3235751196	26.9245898208	295.9578507695	0	0	0	11.2083316082	49.5248690762	593.4101217027	595.608824097	0	0	19.0027905964	0	0	0	0	0	72.0895104456	0	0	0	0	0	11.0527475214	268.1039592266	0	414.4547381764	361.5587924591	8.7522117783	17.3553369502	94.1655913443	0	0.4675256228	96.7825218802	137.8424704941	1.3595906721	76.1770669834	6.3103758237	31.9048012372	0	518.9628724855	249.6304907572	17.027707119	343.2193802627	291.1830466417	0	9.0698644703	161.7378998713	404.3835453864	476.5880438119	21.8508284908	107.2299393278	0	0	2.9601511877	129.3235781963	0	0	7.9748067855	655.3196219759	134.1897784336	37.3840846299	7.2950649923	72.4926442267	0	34.7895338946	22.9371181734	32.2745254434	0	21.032035464	35.0007622877	35.6722832409	15.2584218301	5.79894292	5.7980431492	0	0	24.3200140271	65.1350336228	57.2028416365	113.6956148407	66.5514904811	0	23.6574004784
ko00071	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6716792157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00072	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5720318869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8709007052	0	3.1060132608	21.7517165876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3210670829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0309334608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.9682371692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.4898725674	0	24.8359247217
ko00100	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.875416599	0	0	0	0	0	0	0	0.8136332375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0139519754	0	82.3399020416	0	25.941791195	0	0	0	0	1.302850881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2956561802	0	0	0	0	0	0	0	0.2102471664	0	0	0	0.4863289872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3487885872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00120	k__Bacteria	0	0	0	0	60.1175849786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7367777255	0	3.6006434639	0	0	0	0	0	0	0	0	0	0	0	0	239.0070246981	0	0	0	0	0	0	19.5372098653	0	0	0.8412178619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00121	k__Bacteria	356.3988144748	1463.6522691148	911.1337008001	1566.3023682385	2661.7904718251	202.5645576313	112.537440042	1606.7679415511	0	596.8941401026	1422.762961706	335.7365501374	516.0950415376	57.8270413546	332.4396446502	608.6059627835	1842.214718201	1404.9982643849	271.9627545993	1194.5183224508	190.6130955423	2558.1726053931	51.7165595149	4.2055952039	0	62.4645725844	56.665691854	19.713603203	18.8240878863	71.0013471053	1425.5706858315	480.693928736	368.2550256863	873.2981134306	884.37868215	0	2386.7769339162	351.1697539381	271.0118756953	105.7486982979	438.9601552454	147.9943725308	388.7218338476	402.8631721111	361.7687018077	368.9571653401	229.4832501213	250.0420613176	1069.0568304524	2434.2620121044	1105.6637866942	2252.4657515819	201.7205177937	611.3700596296	3585.4366160065	371.6098887092	1608.9174378804	863.1813931262	2347.8126710079	1151.0353181814	4582.0322464942	1551.1521878707	710.4332599409	490.3778511198	1754.0051531576	462.1195078977	604.6833033324	1554.7450373464	3493.7724887312	2344.7962913652	6040.9955745382	2280.9173237312	3799.255445725	3626.1522066972	648.491507178	310.8767883644	2599.1452804169	2714.9574136347	381.0315611101	2.8737326521	814.2538088946	754.6216096599	704.6998707849	376.8132335125	590.9704603039	728.2329728152	479.2697365755	671.2249913871	0	0	530.0439144362	0	0	41.1396397497	0	60.0505619336	210.4175671277	1762.2292595542	69.5277816835	495.1382142458	277.9340101774	33.5090453341	360.1829335948	395.6993878484	185.1965394516	779.3980867314	542.5920329097	69.0693320528	543.5281462366	0	140.6694683393	415.5741855179	422.7453233485	668.3897066382	80.941784248	515.6002553345	1646.6873423736	437.0600752005	1282.2455260265	217.7525938945	93.8736016639	684.1495339452	937.0071792867	177.2983051033	703.26159175	1976.1580927466	2073.9882356034	172.4815031526	2800.543709567	634.0168666922	199.1592238511	406.0583490959	759.5105823423	26.0968826659	1013.4186508598	1846.5507871493	420.8795816506	1209.6370664987	0	2696.69693143	1231.9877993297	1654.2636211822	1121.1620933966	1774.702075347	624.3511753411	1426.4138654017	1953.4697256968	409.1241317704	1031.0540576983	465.598543033	440.3547105598	1569.1663487728	211.6998059807	591.1168608746	811.856388664	1223.9494818983	329.433887018	0	93.1079939767	0	243.2501263573	45.5195621423	162.6484673007	157.123179255	427.809939136	995.3863574324	416.3946368351	391.9860745916	615.8400614077	2187.8303961582	256.1934178056	1871.0737911068	1664.6168260445	5.2972727676	54.9976714397	3025.6932764389	3425.4615020126	4147.5710767386	3720.4706676852	1576.5976979993	844.3457748918	2072.1379577152
ko00130	k__Bacteria	84.3421893908	50.9609354527	127.6657484665	26.4605851765	46.0951671457	22.6198991532	313.1541575876	74.053030349	1290.2340867784	781.5830762771	410.7213562084	429.568387923	135.3169967316	23.8301287983	46.3407102102	156.1471767181	176.7377313374	422.4153785881	106.7129503816	431.5245139512	171.4385061863	668.5947492688	56.6380919031	500.0927676948	189.8361335743	239.1671388878	203.7940304999	35.8920830991	29.3665623705	51.0639097082	103.8268251488	123.9601448968	135.1420722326	202.1600062327	187.8854598683	1213.1531910547	436.9277990561	32.2981891509	237.3908168768	536.8685521196	192.5373400989	308.3697888049	95.1322083453	69.8583063962	335.3270841596	788.0550891102	98.0521976266	156.1613620415	247.393201934	331.2248108175	288.2428230818	635.741252469	117.7083654258	138.8928682233	161.9951540258	124.0412815489	132.4120273392	106.4142572547	215.9296279804	98.6746307131	92.8531275817	66.9095104912	197.0878996081	80.9608698587	91.5228275453	69.874230877	154.1789503919	477.675414403	127.7673442317	128.4820665939	431.1847917951	226.4129516243	334.6422602219	374.1039990472	89.5803896	53.162419214	206.0091795493	283.8417596071	65.5868072177	1097.6658460973	108.9100904204	134.226971931	92.0291825581	67.658954528	98.5321636821	130.8041171088	712.0910730352	81.6252485638	1122.3127007604	1614.0438719363	94.3795118232	489.6462191827	25.6408262737	668.1765606926	643.24816601	972.6209581361	85.1900519103	460.4532251108	90.5544629946	730.4757410123	101.3612365985	56.6779607846	174.6684816582	34.5892613875	53.0128157161	1350.7253498783	1609.9711870225	63.316041966	155.4771876767	64.8174661517	17.5363473029	49.5109196579	43.0915655798	62.6566879408	496.3970434625	74.9629834701	131.8237914811	41.1346109055	51.7997716158	83.9004120918	37.3422162964	199.5912012017	662.0888556881	55.491037056	1082.6825223692	972.1873355045	106.6523610484	98.1606701082	359.0603941673	231.0318762404	480.3816040847	553.1468828892	510.8138806797	477.8427241557	373.359656494	787.928201524	203.5688067302	230.3207924154	1297.8124004829	591.5217362853	284.8463595736	740.5642382696	804.7784510937	206.1094469715	121.8239633858	557.4851364996	947.2240874644	1011.8239978587	265.3174842525	356.3324302771	184.4436887554	152.6117159351	63.2261968824	477.405754406	189.9889231875	99.2287079536	39.5506313267	1452.3196364089	325.9523177096	78.4564501463	93.44083877	144.458699999	42.4169894529	86.4766012625	108.3553851747	148.9177417673	121.3436833376	55.9070365481	68.4862218724	89.1215369722	34.3561318587	334.2204587133	230.1045056245	60.9315678827	27.7496030583	295.3728580305	164.3596875456	332.3883445722	374.2152325038	128.9619751177	162.6689791079	150.1742943555
ko00130	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194429371	0	0	0	0	0	0	0	0	0	0	0.8529608825	0	0	0	0	0	0	0	0.7773518962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2538071066	0	0	0	0	0	0	0	0	0	0	0.3096288465	0	25.7227426914	0	10.5531694589	0	0	0	0	1.0277874472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8024507742	0	0	0	0	0	0	0	0.3125	0	0	0	0.2690717342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2146664204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00140	k__Bacteria	1.1008855874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8944560227	0	0	0	0	1.972269001	0	0	0	0	0	0	0	0	0	2.093235922	2.141345241	0	5.279962382	3.4980392229	0	0	0	0	0	2.6076415674	0	0	0	0	0	0	0	0	0	6.5380724331	0	3.2615984629	21.8652201119	0	17.1248265321	0	0	0	0	0	7.3091369139	0	0	0	0	4.3117803721	14.4560504076	0	1.2873021364	3.9055644621	4.0118373759	5.2995210468	3.0816414008	1.9680890488	0	0	6.4905892433	0.6293155431	0	12.7632579536	11.9886409001	14.2193334221	3.9013459871	6.4743724326	13.3631116829	22.8993541534	4.7164432269	0	0	0	0	0	0	0	0	0	0	0	1.6990292633	0	0	0	0	0	0	0	0	0	0	0	1.1943455345	1.9208405556	0.6048055266	0.8175197172	0	5.263391773	0.5490960163	0	5.9901441864	2.861639592	10.7613706077	0.1529566397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0597937826	0	0	0	0	0	12.6348620368	0	0	0	0	1.3363807684	0	4.0992230088	13.7523643969	0	0	9.2167735631	7.8362169466	0	0	0	0	0	0	0	0	0	0	0.4430177812	0.6255083451	0.9044069128	0	0.7180091145	0	0	0	0	0.3606088856	4.1426858562	0	0	0.8042527254	43.5037142199	2.8382392287
ko00140	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2724723581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3552498943	0	0	0	0.2718883398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00190	k__Bacteria	119.5573337276	137.4740546498	206.4410724324	154.9168091961	198.1242503777	33.9251318987	237.4286042548	198.1937627781	1092.4731238141	342.4114030552	136.4812341139	349.711014777	173.0060080944	76.8864707555	133.538201669	125.9954021959	203.9135078464	328.9386751125	142.3788555532	132.2215574067	151.7899559145	573.4208487939	140.8978727171	471.9237658229	184.263117792	138.5739395349	123.0329765587	126.7550540566	143.3486097146	137.1227295047	250.5615562653	173.1115556708	185.8406102759	280.8357452927	225.3910545416	683.6644797398	480.8193355135	134.959797681	202.1151136516	298.8608821764	287.0448853137	387.0178079059	167.8820045702	277.2439716056	242.0533887581	660.1021877231	12.9883762288	114.6234491764	121.1522515642	182.1893783792	310.4712590034	305.8866656771	134.1689805697	197.6752605061	79.4886779889	148.7982461542	247.0415103834	58.8349484527	427.875738429	202.5163677594	456.1996056024	170.6155176667	276.0468306655	78.1059353067	273.5060242245	79.1939555481	134.6803464797	266.0013215715	78.8648084598	102.7044048716	337.2747285474	199.4973712659	283.5302966718	312.7346018312	115.1037182845	100.8154291749	237.6121099471	295.9818472707	124.3189439198	271.8716937003	188.5362804184	194.0577229884	172.884662288	108.3009401258	159.1876200748	226.8701819681	351.9695077654	129.6097457319	619.6319462776	1071.2399836146	116.057579956	589.238069501	39.9155791369	455.5704722596	434.6798394041	657.0028475439	274.2460571346	578.4427041744	129.3495797285	411.9360932292	183.0228665662	213.7034384772	317.2167038573	31.5997030549	102.0682020034	512.0428086256	690.6724038103	125.6204486647	228.9301386461	97.9647512352	62.1364164149	96.4372824884	108.8640559219	98.1303678183	416.4672500001	126.8522957053	305.9426771065	93.554354687	107.7191942005	164.8026532109	105.8740994089	279.6172377791	384.7307324784	148.1007715886	527.0069623993	417.2768751085	54.6559558416	108.8123729285	321.7200542569	120.6637954184	469.4984160524	277.2989552888	276.4763584902	385.2633756219	186.6184779067	432.6230954172	123.1309750557	254.8810415533	603.2212439313	458.3262549724	325.2311494181	496.6779386389	565.1924441832	293.0000925552	80.8229253416	525.7410687027	604.1788750172	596.7579742783	272.0307545621	362.3688140502	275.6566970657	228.7835505191	129.8938393773	401.0151891263	238.8578795108	139.0917783522	86.5538808188	734.5969548843	164.3036676196	321.2096198691	170.6022891623	143.5724133699	100.8786115003	115.3855036241	72.0468311283	242.9650962291	146.6540858653	111.0737015389	112.64589521	140.4299684591	117.4960834411	43.2920607985	19.8437060997	59.8200616635	54.6670300923	173.5130931569	257.8619669622	349.9569069115	174.6346596168	184.1272467096	274.6864302215	202.7792382223
